ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,ema_fast,ema_slow,ema_htf,vwap_5d,vwap_20d,close,high_52w,volar,mvo_weight,alloc_inr
CHALET.NS,SELL,2022-07-04,335.8887355318284,12,target,4030.6648263819407,33.681435874877586,326.1369187617745,309.64570044701406,296.94093244685604,262.2114658477199,316.7724890271726,312.10522136105595,327.6499938964844,327.6499938964844,,,
IIFL.NS,BUY,2022-07-04,332.6650085449219,26,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=86.0% (>= 80%); VOLAR rank 1/1 (VOLAR=0.93); MVO weight=100.0% of capped cash (15% of available),8649.290222167969,20.476381567701775,0.0,319.1929542358295,317.5624386500984,299.8064237213323,317.5252024529462,315.2019621510734,329.3132019042969,382.7446594238281,0.9335256336236856,1.0,8783.895512724963
CUMMINSIND.NS,BUY,2022-07-05,1017.039306640625,1,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=92.6% (>= 80%); VOLAR rank 3/3 (VOLAR=0.78); MVO weight=13.7% of capped cash (15% of available),1017.039306640625,7.107638574940917,0.0,964.3940596089351,960.6342352367443,917.9039524870432,970.5531557441234,954.8164200928624,999.9794921875,1080.3370361328125,0.7786156741196856,0.13694042325794836,1354.5200980280442
ITC.NS,BUY,2022-07-05,258.79229736328125,26,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/3 (VOLAR=1.64); MVO weight=70.0% of capped cash (15% of available),6728.5997314453125,15.929327375822021,0.0,248.86245840634444,238.41294805058266,214.24817578947307,253.00800182324238,249.548479271933,263.3024597167969,263.3024597167969,1.6371593038648662,0.7002979500993805,6926.863707954795
M&M.NS,SELL,2022-07-05,1052.5253278281061,4,vwap_or_trend_exit,4210.1013113124245,33.86758436096338,-125.90026872935528,1037.402695030752,953.8141056185092,852.6475399695502,1062.5437407271022,1027.5107598472962,1052.718017578125,1072.78466796875,,,
PHOENIXLTD.NS,SELL,2022-07-05,579.6305415998185,7,vwap_or_trend_exit,4057.413791198729,33.70918541147231,54.86861074260187,576.2758387821995,548.7468880916701,501.76653835175665,586.0873917873046,574.5434938179045,584.6179809570312,600.15087890625,,,
TATAELXSI.NS,SELL,2022-07-05,7893.691145521988,1,vwap_or_trend_exit,7893.691145521988,41.103518108227334,-87.11075741914374,7806.343300091854,7776.563823972611,6675.442519613676,7886.828415230033,7567.385841991918,7852.29931640625,8734.8623046875,,,
INDHOTEL.NS,BUY,2022-07-06,234.8785858154297,37,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=90.5% (>= 80%); VOLAR rank 1/1 (VOLAR=1.45); MVO weight=100.0% of capped cash (15% of available),8690.507675170898,20.57396001324564,0.0,226.16313128582655,224.51633479914798,203.6708067170565,228.60319784403853,225.43682135272834,234.43243408203125,258.99957275390625,1.4490152174357793,1.0,8726.00801558198
CGPOWER.NS,BUY,2022-07-07,197.2126922607422,38,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=93.9% (>= 80%); VOLAR rank 1/1 (VOLAR=2.28); MVO weight=100.0% of capped cash (15% of available),7494.082305908203,17.741535415500916,0.0,187.50134142179786,179.32398084870982,159.53097286075092,192.7473812377467,189.1987644006244,197.36119079589844,210.1820068359375,2.2813918760355136,1.0,7576.445375427599
CUMMINSIND.NS,SELL,2022-07-07,1077.9489715523857,1,target,1077.9489715523857,30.618270730782275,23.183755606037536,987.6295670858367,966.2293269771187,920.1861509649442,1013.7414554975385,988.89727860201,1049.115966796875,1080.3370361328125,,,
CGPOWER.NS,SELL,2022-07-13,203.05382739278755,38,vwap_or_trend_exit,7716.045440925927,40.7096054569818,163.5119941452412,194.34969707454846,182.34722146355742,161.10745165658366,199.03471414475842,195.73222604031025,198.45022583007812,210.1820068359375,,,
TEJASNET.NS,BUY,2022-07-13,479.1277770996094,15,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=86.9% (>= 80%); VOLAR rank 1/1 (VOLAR=2.01); MVO weight=100.0% of capped cash (15% of available),7186.916656494141,17.014349614084168,0.0,453.59780813958395,442.9899778836465,411.0606262517771,473.42211427038876,465.39018303330226,485.5546569824219,558.7415771484375,2.014046369866367,1.0,7600.972174549385
IIFL.NS,SELL,2022-07-14,328.9431866444527,26,stop,8552.52285275577,42.56441548883775,-159.8081664687386,331.03258786030494,321.93883965709364,302.3915772700644,336.6523534486516,330.596167481862,332.1227722167969,382.7446594238281,,,
TEJASNET.NS,SELL,2022-07-14,466.9786336389639,15,stop,7004.679504584458,39.132218361542606,-238.38371988530872,458.23962067777035,444.4071464803509,411.73791133484013,477.76708865916356,469.3252599386572,479.1277770996094,558.7415771484375,,,
TVSMOTOR.NS,BUY,2022-07-14,825.6415405273438,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.6% (>= 80%); VOLAR rank 1/2 (VOLAR=1.18); MVO weight=100.0% of capped cash (15% of available),8256.415405273438,19.546287368936767,0.0,825.2647158744592,749.4980580777328,659.9968021068287,830.9232566120802,828.3567496823366,845.8765869140625,849.3314208984375,1.1803231362057232,1.0,8841.70838215663
INDHOTEL.NS,SELL,2022-07-15,241.32310801973063,37,vwap_or_trend_exit,8928.954996730034,43.399118383479156,174.4742431624099,238.0804376680992,228.6630074591111,206.2207411695495,243.12640123148316,237.02624074824317,241.91799926757812,258.99957275390625,,,
ITC.NS,SELL,2022-07-15,263.3926366502458,26,vwap_or_trend_exit,6848.20855290639,38.78525873446595,64.89423535078973,260.6435930876577,245.21913883097258,218.0099218842966,264.47912767554965,260.640137400607,262.3553161621094,266.0987243652344,,,
MAXHEALTH.NS,BUY,2022-07-15,366.8300476074219,13,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=84.4% (>= 80%); VOLAR rank 2/3 (VOLAR=0.84); MVO weight=44.0% of capped cash (15% of available),4768.790618896484,11.562490593621401,0.0,365.9749160157777,365.1716218481465,350.93077610277874,367.1457341257553,366.1823169064002,371.9069519042969,440.8928527832031,0.8416179834188446,0.43997149671504354,4922.365472754198
OBEROIRLTY.NS,BUY,2022-07-15,835.4969482421875,2,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=80.9% (>= 80%); VOLAR rank 3/3 (VOLAR=0.60); MVO weight=15.2% of capped cash (15% of available),1670.993896484375,7.884148178648926,0.0,794.1686398792318,791.6608767012499,813.1218690183392,811.6642191858434,785.48871390163,821.7041625976562,1016.2684936523438,0.6000608585679292,0.1516069907942272,1696.1667346305417
TITAGARH.NS,BUY,2022-07-15,121.56127166748047,37,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.4% (>= 80%); VOLAR rank 1/3 (VOLAR=1.16); MVO weight=40.8% of capped cash (15% of available),4497.767051696777,11.240675583787064,0.0,116.88784954368104,106.52846367018225,97.30484707373759,122.12107121198589,117.54478759674049,122.95796203613281,123.65629577636719,1.1614527845023548,0.4084215124907292,4569.386804428581
TVSMOTOR.NS,SELL,2022-07-15,826.4312052967297,10,vwap_or_trend_exit,8264.312052967296,41.925335132122,-53.574974807199546,825.3332294477109,752.4840769973255,661.6450084592716,835.4931227455869,828.6207217948202,825.6415405273438,849.3314208984375,,,
ATGL.NS,BUY,2022-07-18,2829.907958984375,1,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/3 (VOLAR=2.35); MVO weight=49.2% of capped cash (15% of available),2829.907958984375,9.260249689945802,0.0,2633.865277579291,2420.142139458794,1985.7641500917443,2731.5163205499734,2656.670283904622,2804.83349609375,2804.83349609375,2.3524418938324576,0.4915759260333796,5369.5136736543145
ELGIEQUIP.NS,BUY,2022-07-18,366.4541931152344,3,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=89.5% (>= 80%); VOLAR rank 3/3 (VOLAR=1.14); MVO weight=12.8% of capped cash (15% of available),1099.3625793457031,7.205389722890565,0.0,365.403944301609,356.2905601516041,308.66399074990784,366.4590971970628,364.31090702465383,369.5133361816406,412.8345947265625,1.1431313602882933,0.12829349183517086,1401.357597408119
M&M.NS,BUY,2022-07-18,1133.8563232421875,3,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.44); MVO weight=38.0% of capped cash (15% of available),3401.5689697265625,9.939043404067139,0.0,1097.722763113877,998.1949308022687,873.8286159693212,1115.157989361419,1095.324996880222,1142.72509765625,1142.72509765625,1.443593012668917,0.38013058213144957,4152.1894186299
MAXHEALTH.NS,SELL,2022-07-18,365.05254643956,13,stop,4745.68310371428,34.42320012589181,-69.09320590171772,366.1303944869857,365.23665815243186,351.0889778092926,367.77388270423296,366.88698134629146,366.8300476074219,440.8928527832031,,,
TITAGARH.NS,SELL,2022-07-18,122.30950164794922,37,vwap_or_trend_exit,4525.451560974121,34.19473060206392,-17.750896908507237,117.73756265709912,107.11798555242925,97.54620453238181,122.18390792642396,117.92687327125817,121.56127166748047,123.65629577636719,,,
BLS.NS,BUY,2022-07-19,118.18218994140625,84,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.32); MVO weight=100.0% of capped cash (15% of available),9927.303955078125,23.501958947075682,0.0,106.44950146503069,95.67629293762496,71.97699986388908,109.33315000146227,106.14826246160239,118.10794830322266,118.10794830322266,2.321015032132378,1.0,9978.665080335573
ELGIEQUIP.NS,SELL,2022-07-19,363.96873729471156,3,stop,1091.9062118841348,30.63275005564587,-45.294507240104885,365.59489863135906,356.6891339933151,309.2390176391151,368.0080589255324,365.79772592433324,366.4541931152344,412.8345947265625,,,
ABB.NS,BUY,2022-07-21,2729.262451171875,1,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.5% (>= 80%); VOLAR rank 2/2 (VOLAR=1.32); MVO weight=50.9% of capped cash (15% of available),2729.262451171875,9.140742610096192,0.0,2506.592203379865,2338.4229853287525,2120.567412397379,2531.2368416173363,2530.5814712334172,2557.795166015625,2569.902099609375,1.319639749440935,0.5087877350457046,4785.358135750307
ATGL.NS,SELL,2022-07-21,2782.156512077093,1,vwap_or_trend_exit,2782.156512077093,32.38622585856785,-89.39792245579577,2712.8674763980252,2464.396705086416,2010.1828074200773,2784.757650141457,2733.179837428847,2777.111572265625,2829.907958984375,,,
M&M.NS,SELL,2022-07-21,1137.4622382030914,3,vwap_or_trend_exit,3412.3867146092743,33.04003045205595,-32.16132897341147,1117.7772104161702,1014.4624542442954,881.7548625485263,1137.0777776578718,1118.2710434362828,1136.0491943359375,1156.1259765625,,,
TEJASNET.NS,BUY,2022-07-21,493.9245910644531,9,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=87.6% (>= 80%); VOLAR rank 1/2 (VOLAR=2.03); MVO weight=49.1% of capped cash (15% of available),4445.321319580078,11.178401206797302,0.0,472.07597422320794,450.4936527137639,414.94899756874094,479.57461313197473,478.44467148952987,489.390869140625,558.7415771484375,2.0288036681482615,0.49121226495429543,4620.053603037847
ADANIENT.NS,BUY,2022-07-22,2495.868408203125,3,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.58); MVO weight=100.0% of capped cash (15% of available),7487.605224609375,17.726201534371583,0.0,2397.7968613151806,2234.4555182587114,1909.8365451082423,2437.5568211294712,2386.7851345406275,2491.97412109375,2491.97412109375,1.5776211920380998,1.0,8966.699157739344
TEJASNET.NS,SELL,2022-07-22,478.2352768393211,9,stop,4304.1174915538895,33.96511731044295,-186.34734654342847,476.0484500125252,452.1968267667321,415.73482436969334,484.23239692438096,480.63846918524735,493.9245910644531,558.7415771484375,,,
ABB.NS,SELL,2022-07-26,2634.5718385631308,1,vwap_or_trend_exit,2634.5718385631308,32.233120632756425,-136.06447585159685,2576.4649405656105,2375.552640530481,2136.740983248912,2654.162288334468,2605.9239119768595,2621.1357421875,2729.262451171875,,,
CHALET.NS,BUY,2022-07-26,315.79998779296875,7,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.1% (>= 80%); VOLAR rank 2/2 (VOLAR=1.36); MVO weight=27.7% of capped cash (15% of available),2210.5999145507812,8.524879602137085,0.0,319.58147076808433,308.6445000365667,271.10269277565243,320.4281319122618,320.3979117736183,323.8999938964844,337.1000061035156,1.3627809474934487,0.27727356334067155,2352.721883067441
MAHSEAMLES.NS,BUY,2022-07-26,347.7876892089844,17,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.20); MVO weight=72.3% of capped cash (15% of available),5912.390716552734,13.997029256711244,0.0,336.91838313576744,303.18373947570564,258.19860269572206,350.24867499194863,342.1478322497271,356.3614807128906,356.3614807128906,2.195830571370124,0.7227264366593285,6132.478994799067
OBEROIRLTY.NS,SELL,2022-07-26,862.1464837990724,2,vwap_or_trend_exit,1724.2929675981447,31.28879187034412,14.126131064776697,852.7908735020167,810.5865512012979,816.8651525298218,878.1071041943679,855.1105778532501,866.8754272460938,1016.2684936523438,,,
APARINDS.NS,BUY,2022-07-27,1011.9581298828125,2,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.4% (>= 80%); VOLAR rank 3/3 (VOLAR=1.23); MVO weight=25.2% of capped cash (15% of available),2023.916259765625,8.30321031034326,0.0,972.7452541593033,859.9092469062837,711.770778957576,997.5439579376556,982.1920601969753,1009.7862548828125,1036.4268798828125,1.2283480755314067,0.25182207116764427,2508.7257885439185
BLS.NS,SELL,2022-07-27,118.40495771737145,84,vwap_or_trend_exit,9946.0164482592,45.65435654846865,-50.44382231446792,117.77974713811219,101.34090559656848,74.8972827964236,122.25020754078501,117.05954559588288,120.36021423339844,127.21601867675781,,,
CHALET.NS,SELL,2022-07-27,318.9174951194262,7,stop,2232.422465835983,31.815928460593046,-18.518256777528137,318.8939284089724,308.9251073995629,271.54744197980483,320.69159448879566,320.5200955974133,315.79998779296875,337.1000061035156,,,
COALINDIA.NS,BUY,2022-07-27,156.3927459716797,26,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.8% (>= 80%); VOLAR rank 2/3 (VOLAR=1.27); MVO weight=40.9% of capped cash (15% of available),4066.211395263672,10.728243808004455,0.0,151.51063789392197,145.64928995723588,132.44254395506408,153.4072923804295,151.57286077936604,155.5087127685547,159.04476928710938,1.2684127196462829,0.4093840876647841,4078.4050952406274
ELECON.NS,BUY,2022-07-27,183.97337341308594,18,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.1% (>= 80%); VOLAR rank 1/3 (VOLAR=1.81); MVO weight=33.9% of capped cash (15% of available),3311.520721435547,9.8321195737569,0.0,165.82713181131018,134.7361268976507,100.06845790218544,175.15017501479664,171.34626933911954,183.32948303222656,186.96983337402344,1.8123066434664679,0.33879384116757166,3375.1642276467196
MAHSEAMLES.NS,SELL,2022-07-27,348.7402871173274,17,vwap_or_trend_exit,5928.5848809945655,36.74607968662663,-34.54894450150648,338.89462060362507,304.9329139750499,259.0900363923715,352.77249359474547,343.83850291002113,347.7876892089844,356.3614807128906,,,
APARINDS.NS,SELL,2022-07-28,980.8330597581017,2,stop,1961.6661195162035,31.535044202382828,-102.08839476214762,979.874867927214,865.8719481994809,714.7577177727525,1001.1024241365991,985.7618691036198,1011.9581298828125,1036.4268798828125,,,
ASTERDM.NS,BUY,2022-07-28,169.4234619140625,52,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=97.0% (>= 80%); VOLAR rank 1/1 (VOLAR=0.83); MVO weight=100.0% of capped cash (15% of available),8810.02001953125,20.8568942543584,0.0,165.48717177947364,148.43929866046204,140.93398296044396,172.05793052979624,166.03444840532524,172.07838439941406,177.38829040527344,0.8318307044660133,1.0,8837.237980204794
ASTERDM.NS,SELL,2022-07-29,169.7647870532117,52,vwap_or_trend_exit,8827.768926767008,43.17474778482673,-46.28273480342645,166.20286089485342,149.26220702334834,141.21746036296753,171.80183821600076,166.95958035968405,169.4234619140625,177.38829040527344,,,
BDL.NS,BUY,2022-07-29,397.3406677246094,6,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=91.4% (>= 80%); VOLAR rank 2/2 (VOLAR=1.52); MVO weight=26.1% of capped cash (15% of available),2384.0440063476562,8.730828157401247,0.0,356.11799833090384,351.1221923175865,290.3215829419318,365.4164330174769,359.6833252936143,382.85186767578125,418.6577453613281,1.5195356025475704,0.261476049727225,2435.004018615925
ELECON.NS,SELL,2022-07-29,180.43206799076947,18,vwap_or_trend_exit,3247.7772238338503,32.86926357866858,-106.44488075412193,171.01542017172414,138.3473441545956,101.68554621735154,180.2842300174838,173.20912345833716,179.5157928466797,186.96983337402344,,,
HAL.NS,BUY,2022-07-29,969.5469360351562,7,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=1.78); MVO weight=73.9% of capped cash (15% of available),6786.828552246094,16.067178635558715,0.0,901.6723817357334,853.6066844442402,734.0958949239484,921.7374901600841,896.9540301919471,969.3794555664062,969.3794555664062,1.7847037206330554,0.738523950272775,6877.527745406634
ADANIENT.NS,SELL,2022-08-02,2681.266815607483,3,target,8043.800446822448,41.43637137358678,497.03264930511517,2530.768104120191,2314.4350106601432,1953.7718131740487,2575.5977646698598,2530.0178058967963,2656.3916015625,2656.3916015625,,,
CGPOWER.NS,BUY,2022-08-02,221.9137725830078,41,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.41); MVO weight=100.0% of capped cash (15% of available),9098.46467590332,21.53975986452158,0.0,216.11600055928173,195.57732635594115,167.78173230853977,220.33171639266047,217.8071241213389,222.50779724121094,227.01242065429688,2.4144720871927183,1.0,9133.53579053188
COALINDIA.NS,SELL,2022-08-05,158.21476553483257,26,stop,4113.583903905646,33.76745662341514,2.876808210555234,158.97446749369567,149.39794837505127,134.36599852425638,162.54184842527002,159.00981460787193,159.2369384765625,165.4634246826172,,,
HAL.NS,SELL,2022-08-05,962.3652609155841,7,vwap_or_trend_exit,6736.556826409089,38.537681526220474,-104.87658599878392,944.4432657190964,874.7163878791828,745.6101108571874,972.9805941390995,941.70761671554,959.8036499023438,980.7268676757812,,,
MAHSEAMLES.NS,BUY,2022-08-05,355.4088439941406,15,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=98.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.13); MVO weight=57.9% of capped cash (15% of available),5331.132659912109,12.620955445871887,0.0,354.14382302596425,317.76233333894646,265.7187917718261,360.13392970017696,357.1100204241832,362.1488037109375,369.6985778808594,2.129100629494123,0.5793817282575259,5435.881313503221
BDL.NS,SELL,2022-08-08,429.3528309373879,6,target,2576.1169856243278,32.17247921758859,151.16967190168143,392.5556062797717,363.17069161407824,297.1414509675731,409.6184220530786,391.01700655159874,403.9732360839844,418.6577453613281,,,
MAHSEAMLES.NS,SELL,2022-08-08,356.1935123933454,15,stop,5342.902685900181,35.44738447313117,-36.29831393093185,354.37382683835995,319.23866709013055,266.6112301023964,362.2526781512059,357.9834295410506,355.4088439941406,369.6985778808594,,,
USHAMART.NS,BUY,2022-08-08,143.25067138671875,24,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=96.0% (>= 80%); VOLAR rank 2/3 (VOLAR=1.57); MVO weight=35.7% of capped cash (15% of available),3438.01611328125,9.982320961006835,0.0,143.132500951114,127.59851686760783,106.20488547887156,147.12665190279196,143.67798578326483,147.49984741210938,153.6201171875,1.571220291463061,0.35727004651412964,3486.3687996496083
VBL.NS,BUY,2022-08-08,200.47723388671875,29,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/3 (VOLAR=1.73); MVO weight=61.6% of capped cash (15% of available),5813.839782714844,13.763719184637816,0.0,185.52778205959095,165.0142387774889,138.06661908741998,190.2363317841615,187.25469658306272,203.17233276367188,203.17233276367188,1.7327232033994362,0.6160870134185273,6011.997262039475
CGPOWER.NS,SELL,2022-08-10,227.85390991540805,41,vwap_or_trend_exit,9342.01030653173,44.315029705765305,177.69084105812297,223.1518933717969,201.26847810597707,170.66562452560498,227.6681760404096,223.5049414672245,226.8638916015625,229.73497009277344,,,
MINDACORP.NS,BUY,2022-08-10,235.31829833984375,10,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=89.3% (>= 80%); VOLAR rank 2/3 (VOLAR=1.22); MVO weight=23.0% of capped cash (15% of available),2353.1829833984375,8.694183593585205,0.0,230.56486669936515,214.5581735232474,191.13434374699864,237.59012846589087,234.56248641556508,238.8319854736328,267.58660888671875,1.2219951383667722,0.22952500849679236,2358.139725786881
SIEMENS.NS,BUY,2022-08-10,1626.340087890625,1,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 3/3 (VOLAR=0.94); MVO weight=26.4% of capped cash (15% of available),1626.340087890625,7.831125978401855,0.0,1568.466553896008,1489.8025973660972,1371.238478640906,1555.549264815471,1559.6713789444009,1626.83251953125,1626.83251953125,0.9356431876901808,0.26393263529295746,2711.6436517837733
USHAMART.NS,SELL,2022-08-10,143.6914787706661,24,stop,3448.5954904959863,33.07759365341348,-32.480537399684046,143.1539864848603,128.21232684874943,106.57350026402428,147.01820871029216,144.413546503182,143.25067138671875,153.6201171875,,,
HAL.NS,BUY,2022-08-11,1084.1927490234375,4,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.10); MVO weight=53.0% of capped cash (15% of available),4336.77099609375,11.049507901387697,0.0,976.2198007300684,890.0734700544416,753.4150516673178,1003.6240133741214,984.9362565448129,1038.1573486328125,1038.1573486328125,2.103133612082546,0.53011781322355,5312.32049148201
M&M.NS,BUY,2022-08-11,1234.045654296875,3,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=99.3% (>= 80%); VOLAR rank 2/2 (VOLAR=1.58); MVO weight=47.0% of capped cash (15% of available),3702.136962890625,10.295939642558107,0.0,1201.098062215535,1086.008624052098,920.1988986153002,1224.8332983461412,1201.1706664612766,1235.848876953125,1244.279052734375,1.5761871780004824,0.46988218677645005,4708.6981556348555
MINDACORP.NS,SELL,2022-08-11,234.14411968406563,10,stop,2341.441196840656,31.92902514624968,-52.36499529761609,231.42912699763397,215.37229606507472,191.57398508623095,238.33283992886086,235.32072330056846,235.31829833984375,267.58660888671875,,,
SCHAEFFLER.NS,BUY,2022-08-12,2926.468017578125,3,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=2.31); MVO weight=100.0% of capped cash (15% of available),8779.404052734375,20.784413830867674,0.0,2732.9315681325957,2414.2846771744007,1968.2955693525041,2794.098621906628,2704.8158376686033,2899.430908203125,2899.430908203125,2.3060757360291353,1.0,9675.023022596879
VBL.NS,SELL,2022-08-12,199.65706248306543,29,vwap_or_trend_exit,5790.054812008898,36.4389022804774,-73.98759217106146,191.80029315867444,168.90982575448274,139.8814540795446,199.5514690300886,191.38723593014913,199.1902313232422,203.17233276367188,,,
ADANIENT.NS,BUY,2022-08-16,2971.6455078125,2,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.82); MVO weight=100.0% of capped cash (15% of available),5943.291015625,14.070182810136718,0.0,2738.687866647639,2438.837424785107,2016.0934124533421,2781.439543807372,2723.1518680119407,2860.5029296875,2860.5029296875,1.8229682522322301,1.0,8911.623134718538
M&M.NS,SELL,2022-08-16,1248.0800593118886,3,vwap_or_trend_exit,3744.240177935666,33.38429722603153,-1.5770218235488649,1210.7937166871557,1097.1337249726162,926.3480731903404,1228.4639381206198,1211.7622662325514,1227.467041015625,1244.279052734375,,,
ADANIENT.NS,SELL,2022-08-18,3051.022511052745,2,target,6102.04502210549,37.13071124428685,107.55311242606624,2821.6538240187706,2481.0913522123624,2035.3406724298468,2900.855703269159,2809.9405029247573,3004.39892578125,3004.39892578125,,,
BLS.NS,BUY,2022-08-18,120.26123046875,33,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=94.9% (>= 80%); VOLAR rank 2/2 (VOLAR=2.08); MVO weight=39.0% of capped cash (15% of available),3968.62060546875,10.612363918657225,0.0,117.73401648095198,108.42409510623172,80.51652154755973,118.27444879737865,118.35797682442576,120.70672607421875,127.21601867675781,2.083077824956058,0.39030503807707073,3980.936582366168
MAHSEAMLES.NS,BUY,2022-08-18,379.3917541503906,16,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/2 (VOLAR=2.26); MVO weight=61.0% of capped cash (15% of available),6070.26806640625,14.370789042018552,0.0,364.26484171620757,329.33746088725826,272.4108218498334,367.23110174623525,365.164834920914,378.24853515625,378.24853515625,2.2564033593804282,0.6096949619229293,6218.615547371089
SCHAEFFLER.NS,SELL,2022-08-18,2840.3783345274937,3,vwap_or_trend_exit,8521.135003582482,42.494815883753816,-321.54827886651526,2798.3998934546903,2467.2095146891893,1995.332925335914,2877.990844212294,2818.513094572207,2840.280517578125,2926.468017578125,,,
BLS.NS,SELL,2022-08-19,117.74800061514526,33,stop,3885.6840202997937,33.531031916763126,-127.07998100437682,118.19350993327889,108.88829649299714,80.91199128806909,118.6669313053555,118.33969911069875,120.26123046875,127.21601867675781,,,
ITC.NS,BUY,2022-08-19,281.4332275390625,32,2-bar confirm above VWAP(5); EMA10>EMA50; Close≥VWAP(10); VWAP(5) slope>0; 52w%=100.0% (>= 80%); VOLAR rank 1/1 (VOLAR=1.50); MVO weight=100.0% of capped cash (15% of available),9005.86328125,21.320534767210937,0.0,279.8999906266943,264.1166753593317,229.8530304543352,280.2976407157236,279.7770519457787,284.72564697265625,284.72564697265625,1.4975210288448242,1.0,9267.794304269359
