ticker,side,date,price,shares,reason,turnover,fees_inr,pnl_inr,cci,wpr,ema_trend50,ema_fast,ema_slow,sma_trend,swing_low,close,high_52w,volar,mvo_weight,alloc_inr
BDL.NS,SELL,2022-11-01,470.20316778362235,159,indicator_exit: CCI fade (> +100 → ≤ +100),74762.30367759595,124.75886240896011,-2737.367793886351,84.80266578738228,-35.99471852896012,432.3736905494905,465.4326395965904,453.9441032552463,343.4924761962891,409.6574685732674,469.5661315917969,487.697998046875,,,
ADANIENT.NS,BUY,2022-11-02,3575.640869140625,17,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=93.2% (>= 50%); VOLAR rank 1/2 (VOLAR=2.30); MVO weight=65.6% of capped cash (25% of available),60785.894775390625,95.77753617166749,0.0,87.15795586273973,-6.735972210234731,3250.081175847476,3357.0980445723953,3344.1372872949514,2420.879754638672,3221.5419473895186,3570.64794921875,3829.132568359375,2.298532181928418,0.6555125370406636,61402.83325097029
ADANIPOWER.NS,SELL,2022-11-02,70.0,1272,indicator_exit: Close<EMA50,89040.0,139.57063024,11.276577793141087,-7.86150214135609,-24.80448079843525,70.64394397616314,68.02682049422222,69.40199382284673,52.40295017242432,65.5999984741211,69.77999877929688,86.5,,,
BDL.NS,BUY,2022-11-02,466.1847839355469,69,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=97.3% (>= 50%); VOLAR rank 2/2 (VOLAR=1.86); MVO weight=34.4% of capped cash (25% of available),32166.750091552734,61.79499205921027,0.0,75.03383231025549,-30.680624736762663,434.0272752376539,467.08854150587507,455.90562676404727,344.9032479095459,431.3176706438871,474.54010009765625,487.697998046875,1.859002593778353,0.34448746295933647,32268.652466413136
DEEPAKFERT.NS,SELL,2022-11-02,893.2872164276986,22,indicator_exit: SwingLow(10) breach,19652.31876140937,67.1771695354617,-1028.5665843645345,-20.43727793815829,-74.30484098907304,873.212889650444,937.4337345354236,922.4228051854249,666.041075592041,890.3355264023588,893.2871704101562,1004.5792236328125,,,
ADANIPOWER.NS,BUY,2022-11-03,67.3499984741211,316,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=79.3% (>= 50%); VOLAR rank 2/3 (VOLAR=2.26); MVO weight=21.1% of capped cash (25% of available),21282.599517822266,48.87108636305926,0.0,-1.4083650074731835,-36.00917802436245,70.5649656733104,68.13648899589417,69.32847034004399,52.63755016326904,65.5999984741211,68.62999725341797,86.5,2.2580567515143417,0.21094132072856572,21299.58092768479
BLS.NS,SELL,2022-11-03,172.47897460399304,155,target,26734.24106361892,74.93426208484466,1626.3374177397952,101.42244744094734,-8.722498957523559,141.78734884490717,160.76511770135693,154.79277098033737,96.7185648727417,151.99278951929688,168.69091796875,168.69091796875,,,
HAL.NS,SELL,2022-11-03,1182.9291063137666,43,indicator_exit: CCI fade (> +100 → ≤ +100),50865.95157149196,99.9686433559752,748.6475999704456,72.10574126308123,-27.94228804915156,1136.4077389460022,1195.0701546959408,1180.0045142738018,879.7951647949219,1144.459925951481,1199.2066650390625,1256.982421875,,,
ITC.NS,BUY,2022-11-03,319.0478515625,164,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 3/3 (VOLAR=2.18); MVO weight=52.0% of capped cash (25% of available),52323.84765625,85.7296506501172,0.0,118.38953467939264,-5.663734430966248,299.0956701448663,312.86503527617555,308.79142442838156,248.4758701324463,306.5096581399382,319.9048156738281,319.9048156738281,2.18363426650102,0.519847678883812,52491.0798330628
MAZDOCK.NS,BUY,2022-11-03,364.8146057128906,74,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/3 (VOLAR=2.41); MVO weight=26.9% of capped cash (25% of available),26996.280822753906,55.65554582662291,0.0,57.68559402018886,-17.745467663256438,251.53449150564134,312.9767532752765,296.3087146938049,158.10855167388917,297.3674569664193,350.5897216796875,350.5897216796875,2.4081893106705543,0.26921100038762225,27183.301354017884
TVSMOTOR.NS,SELL,2022-11-03,1097.2854831056538,41,indicator_exit: SwingLow(10) breach,44988.70480733181,93.87155229935487,-1564.719318407659,23.3308865038952,-52.95128201758837,1039.3992975446972,1112.9384373733099,1095.0036069128876,788.9362329101563,1097.2359515004896,1100.592041015625,1156.3126220703125,,,
ADANIPOWER.NS,SELL,2022-11-04,67.5999984741211,316,indicator_exit: Close<EMA50,21361.599517822266,69.36065150938595,-39.23173787244521,-21.3965403059778,-50.68806747466528,70.43888852824415,67.99349071920815,69.14004444805134,52.854900159835815,65.5999984741211,67.3499984741211,86.5,,,
BLS.NS,BUY,2022-11-04,166.08956909179688,488,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=99.6% (>= 50%); VOLAR rank 1/1 (VOLAR=2.30); MVO weight=100.0% of capped cash (25% of available),81051.70971679688,119.84128642798292,0.0,92.78224408736249,-14.41739075180766,142.81421646450028,162.07554596375226,156.0479807102606,97.298574924469,154.22250199747472,167.97247314453125,168.69091796875,2.29828000853932,1.0,81098.77576142721
ADANIENT.NS,SELL,2022-11-07,3932.436097603615,17,target,66851.41365926145,116.55205763859979,5853.1892900605635,157.48142727609377,-2.318908607971591,3297.15482872728,3503.2373365164776,3429.0347694360735,2448.2377880859376,3282.3559804687493,3827.833984375,3829.132568359375,,,
ADANIPOWER.NS,BUY,2022-11-07,69.72000122070312,377,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=80.2% (>= 50%); VOLAR rank 1/3 (VOLAR=2.33); MVO weight=26.9% of capped cash (25% of available),26284.440460205078,54.81030230909026,0.0,-1.1720008485696083,-18.02851967536988,70.39697143876721,68.24376563327613,69.1619452383876,53.08530016899109,66.0,69.37000274658203,86.5,2.328414612948823,0.2694449133636582,26340.580978329916
ITC.NS,SELL,2022-11-07,320.22050655208517,164,indicator_exit: CCI fade (> +100 → ≤ +100),52516.16307454197,101.68058267050827,4.905184971342251,94.11362288500713,-16.95491003460061,300.62632680780524,314.89254522410175,310.6434122608269,249.74184883117675,309.98246036507885,318.9576721191406,319.9048156738281,,,
KARURVYSYA.NS,BUY,2022-11-07,82.82814025878906,337,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=96.4% (>= 50%); VOLAR rank 3/3 (VOLAR=1.91); MVO weight=28.6% of capped cash (25% of available),27913.083267211914,56.74416254998704,0.0,88.00470558610924,-25.16416816863444,67.05622663173597,78.26486356163691,74.84023327294791,45.69351888656616,70.73732557039268,80.53851318359375,83.55118560791016,1.9121975464419096,0.2861724788034676,27975.845814236964
MAZDOCK.NS,SELL,2022-11-07,388.3630563212196,74,target,28738.866167770248,77.01387219564187,1609.9159269940774,91.46363078866912,-9.19824421056014,260.75349928553095,332.4708384004111,309.9710231564243,160.49071109771728,298.28671787633573,377.78143310546875,377.78143310546875,,,
SCHAEFFLER.NS,BUY,2022-11-07,2939.791748046875,14,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=78.7% (>= 50%); VOLAR rank 2/3 (VOLAR=2.00); MVO weight=44.4% of capped cash (25% of available),41157.08447265625,72.47016904533886,0.0,-68.94828963437718,-62.685824395454894,2974.852414636549,2834.4470990743,2928.6122048365223,2347.3764031982423,2618.6631456266614,2850.28515625,3621.336181640625,1.995510805455609,0.44438260783287414,43442.26031532134
ADANIENT.NS,BUY,2022-11-09,3991.55224609375,11,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/3 (VOLAR=2.77); MVO weight=39.3% of capped cash (25% of available),43907.07470703125,75.73552394957716,0.0,198.94476603528605,-6.7419821298154385,3322.9528509156708,3585.3768016100726,3479.1271146832332,2458.678740234375,3282.7552809848835,3955.00439453125,3955.00439453125,2.769598163376265,0.3929519292765671,44554.07070347097
ADANIPOWER.NS,SELL,2022-11-09,69.72000122070312,377,indicator_exit: Close<EMA50,26284.440460205078,74.46763624005949,-129.27793854914975,19.052453493543783,-20.155042198210346,70.37042358707842,68.51217210371739,69.21509342717955,53.31675017356873,66.0,69.72000122070312,86.5,,,
BLS.NS,SELL,2022-11-09,185.31472726190148,488,target,90433.58690380793,141.01634565553178,9121.019554927534,59.17028894179339,-25.34724160510299,144.67777922453035,163.7448419495534,158.04890824027814,98.45096748352051,154.22250199747472,167.97247314453125,168.69091796875,,,
ITC.NS,BUY,2022-11-09,325.36212158203125,129,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=99.7% (>= 50%); VOLAR rank 3/3 (VOLAR=2.28); MVO weight=37.2% of capped cash (25% of available),41971.71368408203,73.4374646587611,0.0,76.48744807871819,-20.03994665699977,301.34166544899733,315.61525739393835,311.42665510819603,250.3773920440674,309.98246036507885,318.8674621582031,319.9048156738281,2.2751161959764032,0.37247468949555884,42232.299715618545
MAZDOCK.NS,BUY,2022-11-09,391.37738037109375,67,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 2/3 (VOLAR=2.41); MVO weight=23.5% of capped cash (25% of available),26222.28448486328,54.73649793103358,0.0,108.67309312653906,-4.516602421732571,265.89972077303156,343.2910763670267,317.7816064002693,161.7846089553833,298.28671787633573,391.9821472167969,391.9821472167969,2.406500309586474,0.2345733812278741,26596.63494112329
SCHAEFFLER.NS,SELL,2022-11-09,2973.124513005579,14,indicator_exit: Close<EMA50,41623.743182078106,90.38072091954693,303.80781945697083,-25.40917772998793,-47.09757559741186,2973.477486534993,2853.6006716147676,2929.676923237508,2353.022435913086,2618.6631456266614,2939.791748046875,3621.336181640625,,,
ELECON.NS,BUY,2022-11-11,221.78831481933594,152,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 2/2 (VOLAR=1.94); MVO weight=34.5% of capped cash (25% of available),33711.82385253906,63.629621913448005,0.0,158.1209157532672,-4.202905183597148,180.13787006001306,199.56947339118693,190.37452988593756,128.47443344116212,171.3436105159991,220.45103454589844,220.45103454589844,1.942746338143555,0.3445457603027184,33827.60508966301
HAL.NS,BUY,2022-11-11,1192.1136474609375,53,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=93.0% (>= 50%); VOLAR rank 1/2 (VOLAR=1.98); MVO weight=65.5% of capped cash (25% of available),63182.02331542969,98.62271357688111,0.0,-21.1764670196569,-77.58271416349669,1150.4324587828642,1203.828661948032,1192.603752045802,894.2358520507812,1159.4629321611808,1169.0322265625,1256.982421875,1.9786861412770584,0.6554542396972816,64352.69194821674
KARURVYSYA.NS,SELL,2022-11-11,78.69074984122756,337,indicator_exit: SwingLow(10) breach,26518.782696493687,74.71074428203873,-1525.7554775502533,20.36456062259328,-59.05294110910664,68.48988702759824,78.77980633874738,76.07714305468659,46.299673881530765,75.0353921739796,76.64214324951172,83.55118560791016,,,
MAZDOCK.NS,SELL,2022-11-11,374.9752272367362,67,indicator_exit: CCI fade (> +100 → ≤ +100),25123.340224861324,73.26310388931248,-1226.9438618223019,82.25315778475726,-25.458480549990398,274.8669660128744,356.0292164755509,329.47804007305206,164.28480960845948,298.28671787633573,374.00750732421875,391.9821472167969,,,
ADANIPOWER.NS,BUY,2022-11-15,71.41000366210938,1147,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=83.2% (>= 50%); VOLAR rank 1/1 (VOLAR=2.27); MVO weight=100.0% of capped cash (25% of available),81907.27420043945,120.85718882924702,0.0,49.523708378489836,-37.9166663355297,70.7342168988656,70.82871688364435,70.39305588019904,54.320500183105466,66.0199966430664,71.95999908447266,86.5,2.274081543185517,1.0,81927.68280067599
BDL.NS,SELL,2022-11-15,465.59667299437547,69,indicator_exit: SwingLow(10) breach,32126.17043661191,80.52788196796381,-182.9025289680012,4.836892570834096,-80.04023259182256,445.8201114432171,474.4669072429065,467.4644252429923,355.7068032836914,454.52156926168044,464.2490539550781,487.8939514160156,,,
BDL.NS,BUY,2022-11-16,469.0025939941406,152,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=92.2% (>= 50%); VOLAR rank 1/1 (VOLAR=1.86); MVO weight=100.0% of capped cash (25% of available),71288.39428710938,108.2482671068794,0.0,-44.398724585858545,-95.14224110733909,445.98358105037653,470.0163034579746,465.8000596413532,356.8515872192383,447.2688138566134,449.98858642578125,487.8939514160156,1.8618185537978684,1.0,71454.98792266665
ITC.NS,SELL,2022-11-16,311.83165011188083,129,indicator_exit: SwingLow(10) breach,40226.28286443263,88.93098720125958,-1907.7992715094244,-29.87810955412961,-72.64577996949417,304.4015183835939,316.54327912837533,313.9318336221055,253.59562232971192,305.923334134895,311.42572021484375,325.36212158203125,,,
ADANIENT.NS,SELL,2022-11-17,3964.39102614346,11,indicator_exit: CCI fade (> +100 → ≤ +100),43608.301287578055,92.4395134055412,-466.94845680831014,93.41538848616017,-17.446800236408055,3467.4761803909814,3875.173608911629,3714.3001083474824,2523.895788574219,3521.0182021712403,3951.009765625,4052.06689453125,,,
ADANIPOWER.NS,SELL,2022-11-17,68.5999984741211,1147,indicator_exit: Close<EMA50,78684.1982498169,128.82745936954956,-3472.7605988213554,15.503633318806804,-68.58035948935628,70.69284698521773,70.5881496416338,70.35086907175165,54.8099501991272,66.55000305175781,69.02999877929688,86.5,,,
DEEPAKFERT.NS,BUY,2022-11-17,768.9789428710938,14,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=79.1% (>= 50%); VOLAR rank 3/4 (VOLAR=1.58); MVO weight=9.8% of capped cash (25% of available),10765.705200195312,25.486795085173586,0.0,-109.00384385602251,-95.33581837018333,866.9515396720248,852.9683788255157,875.8429315504742,684.3781324768066,785.4308373120818,795.1083984375,1004.5792236328125,1.5843223185409931,0.09828925306008855,10782.24401643737
ELECON.NS,SELL,2022-11-17,219.90625124773743,152,indicator_exit: CCI fade (> +100 → ≤ +100),33425.750189656086,81.87607380125037,-431.57935859767156,90.13253647633687,-12.317264447833036,186.25020104217052,211.55895586570134,200.6120311869447,131.0387284851074,180.18444143765817,220.3519744873047,224.11614990234375,,,
HAL.NS,SELL,2022-11-17,1303.3377850022364,53,target,69076.90260511854,118.86079322396559,5677.395782887994,127.54663199666587,-9.473507739858201,1161.3920558315779,1218.807358837395,1203.9240445403389,905.446023864746,1159.4629321611808,1289.2725830078125,1289.2725830078125,,,
ITC.NS,BUY,2022-11-17,310.027587890625,172,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=95.4% (>= 50%); VOLAR rank 2/4 (VOLAR=1.99); MVO weight=48.8% of capped cash (25% of available),53324.7451171875,86.91812230061916,0.0,-34.91736560606184,-77.80266302331698,304.63629794568027,315.4242096899065,313.5943634882666,254.23528854370116,305.923334134895,310.3883972167969,325.36212158203125,1.986176583737688,0.488380311519269,53574.88766757866
MAZDOCK.NS,BUY,2022-11-17,421.8833923339844,71,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/4 (VOLAR=2.37); MVO weight=27.5% of capped cash (25% of available),29953.72085571289,59.16722786639862,0.0,109.2545616926217,-3.672546000298138,293.3299302857907,381.589669934361,352.97630528350163,169.63433979034423,308.0118903971726,420.11737060546875,420.11737060546875,2.3701362928683025,0.2747018824795181,30134.55323399521
RHIM.NS,BUY,2022-11-17,618.8117065429688,24,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=84.1% (>= 50%); VOLAR rank 4/4 (VOLAR=1.46); MVO weight=13.9% of capped cash (25% of available),14851.48095703125,35.15948512656153,0.0,-75.87085032722958,-72.71888227945277,629.8267092205404,616.317972397038,633.0223762109428,560.5906855773926,563.3234785809301,607.1611328125,721.69189453125,1.4590319851736862,0.13862855294112447,15207.429489193675
ADANIENT.NS,BUY,2022-11-18,4014.12060546875,15,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=99.0% (>= 50%); VOLAR rank 1/2 (VOLAR=2.47); MVO weight=69.8% of capped cash (25% of available),60211.80908203125,95.0958633748584,0.0,84.04218692528039,-9.751338960069836,3488.8486007831243,3900.1371164532643,3742.697517113496,2535.267149658203,3537.4449441207744,4012.472900390625,4052.06689453125,2.4665213915030813,0.6984115191985041,62044.01229423329
ADANIPOWER.NS,BUY,2022-11-18,67.30000305175781,398,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=77.7% (>= 50%); VOLAR rank 2/2 (VOLAR=2.21); MVO weight=30.2% of capped cash (25% of available),26785.40121459961,55.405146114622866,0.0,-31.913775475835592,-87.68267140251818,70.55587247396379,69.97212187919897,70.0507860123698,55.03880018234253,66.55000305175781,67.19999694824219,86.5,2.206865643590142,0.3015884808014959,26791.882573931107
DEEPAKFERT.NS,SELL,2022-11-18,773.2371085648708,14,"indicator_exit: Close<EMA50, SwingLow(10) breach",10825.319519908191,47.60412845536155,-13.47660382765611,-121.67185140008061,-98.79605103701716,863.1094770523804,837.697572288348,865.6654088191046,685.8559297180176,766.5595527172492,768.9789428710938,1004.5792236328125,,,
RHIM.NS,SELL,2022-11-18,622.0205309278535,24,indicator_exit: Close<EMA50,14928.492742268485,56.70252937766259,-14.850229266989103,-52.49680302558559,-65.4684789669521,629.3947483312238,616.771378605389,631.6689790997071,561.64017288208,563.3234785809301,618.8117065429688,721.69189453125,,,
ADANIPOWER.NS,SELL,2022-11-21,67.5999984741211,398,"indicator_exit: Close<EMA50, SwingLow(10) breach",26904.799392700195,75.11120031878355,-11.118168332820474,-33.27034201768853,-84.69387040143869,70.4281913201518,69.48628209239148,69.78880668278771,55.26965020179748,65.80000305175781,67.30000305175781,86.5,,,
DEEPAKFERT.NS,BUY,2022-11-21,799.56005859375,53,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=73.9% (>= 50%); VOLAR rank 1/2 (VOLAR=1.76); MVO weight=53.2% of capped cash (25% of available),42376.68310546875,73.91832777953223,0.0,-133.03846143103831,-96.97445167300846,858.3839134417173,820.408487323279,853.9456179773298,687.0916279602051,736.0752514350208,742.6076049804688,1004.5792236328125,1.756102194180537,0.5320986589875909,42805.57338363474
MAZDOCK.NS,SELL,2022-11-21,377.97500026074425,71,stop,26836.225018512843,75.04006085155534,-3251.7031259180026,69.6238968606942,-26.899117758060136,302.2092290390009,390.2474553528186,363.0342196386948,172.4424564743042,356.032867153668,396.2398986816406,421.8833923339844,,,
TIMKEN.NS,BUY,2022-11-21,3567.823486328125,10,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=99.2% (>= 50%); VOLAR rank 2/2 (VOLAR=1.53); MVO weight=46.8% of capped cash (25% of available),35678.23486328125,65.96455014606934,0.0,220.30293317319124,-18.43598614706625,2956.354412267213,3049.6760587863355,2984.2016105179623,2479.2864489746094,2618.1143851823567,3440.130615234375,3466.4306640625,1.527478335611614,0.46790134101240904,37641.11194551022
ADANIPOWER.NS,BUY,2022-11-22,65.69999694824219,558,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=76.6% (>= 50%); VOLAR rank 2/2 (VOLAR=2.19); MVO weight=43.4% of capped cash (25% of available),36660.59829711914,67.13101438158905,0.0,-65.22396936828864,-95.51025492310268,70.26394843950936,68.89604859627839,69.45082489050026,55.49510019302368,65.80000305175781,66.23999786376953,86.5,2.1907412868753426,0.43365581150201077,36703.32939532052
DEEPAKFERT.NS,SELL,2022-11-22,808.7537602479287,53,indicator_exit: Close<EMA50,42863.94929314022,91.6673181803994,321.680541711537,-93.36048300915844,-68.86567261100161,856.0770956045421,816.6178639179101,848.7660408931794,688.4884251403809,736.0752514350208,799.56005859375,1004.5792236328125,,,
ITC.NS,SELL,2022-11-22,303.9839617906468,172,"indicator_exit: Close<EMA50, SwingLow(10) breach",52285.24142799125,101.4410231688467,-1227.8628346657183,-79.77925967150766,-89.64874947047271,304.9260258438019,311.56173512937903,311.90488586983395,256.0597967529297,301.63869874636475,304.1643981933594,325.36212158203125,,,
MAZDOCK.NS,BUY,2022-11-22,424.0796813964844,113,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=89.7% (>= 50%); VOLAR rank 1/2 (VOLAR=2.38); MVO weight=56.6% of capped cash (25% of available),47921.003997802734,80.50168767301494,0.0,36.668519356979964,-41.301647294143194,305.2050056250174,388.13001474001913,364.5168208142879,173.6919850540161,368.6852788888159,378.6015319824219,421.8833923339844,2.3783017093371677,0.5663441884979892,47933.6763171011
ADANIPOWER.NS,SELL,2022-11-23,65.80000305175781,558,"indicator_exit: Close<EMA50, SwingLow(10) breach",36716.40170288086,85.28981542497883,-96.61742404484913,-87.16660409674734,-93.39625425464763,70.08496994965574,68.31494829663544,69.09360318171377,55.71735017776489,65.0,65.69999694824219,86.5,,,
ATGL.NS,BUY,2022-11-23,3748.61865234375,7,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=94.5% (>= 50%); VOLAR rank 1/2 (VOLAR=1.87); MVO weight=35.1% of capped cash (25% of available),26240.33056640625,54.75792595653418,0.0,-2.35224216061648,-58.58049709040246,3496.7187947530365,3707.841989775651,3646.2404198266568,2715.433965454102,3556.3650881973845,3667.6513671875,3881.333251953125,1.8684376523844242,0.3513535501198477,29596.28092228708
ITC.NS,BUY,2022-11-23,306.5096740722656,178,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=94.3% (>= 50%); VOLAR rank 2/2 (VOLAR=1.79); MVO weight=64.9% of capped cash (25% of available),54558.72198486328,88.38335383715857,0.0,-65.96260595855422,-78.3734795630567,305.0040467072343,310.71697562609705,311.42971177378575,256.64591789245605,301.63869874636475,306.9155578613281,325.36212158203125,1.793771444401704,0.6486464498801523,54638.76071082493
MAZDOCK.NS,SELL,2022-11-23,412.26367412134726,113,target,46585.79517571224,95.52838343005493,-1511.2388931935632,63.01298523515947,-4.700239827317179,309.86675761605534,394.6663177684673,370.1894742030685,175.15938465118407,366.100515263824,424.0796813964844,424.0796813964844,,,
ADANIENT.NS,SELL,2022-11-25,3923.448862519124,15,indicator_exit: SwingLow(10) breach,58851.73293778686,108.2531408600577,-1563.4251484793085,16.96384428955393,-33.04667612846818,3575.71725468049,3937.0435697072194,3829.9929672513967,2591.5016552734373,3815.6016281478924,3915.560302734375,4052.06689453125,,,
SCHAEFFLER.NS,BUY,2022-11-25,2871.71044921875,27,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=80.5% (>= 50%); VOLAR rank 1/1 (VOLAR=1.83); MVO weight=100.0% of capped cash (25% of available),77536.18212890625,115.66692787695605,0.0,27.974560133474647,-46.57889074939958,2946.206843859844,2905.608092040726,2912.77301793473,2421.9027941894533,2784.0588004486963,2913.486328125,3621.336181640625,1.8267357049381798,1.0,78685.36312457791
ADANIENT.NS,BUY,2022-11-28,3880.659423828125,20,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=96.1% (>= 50%); VOLAR rank 1/1 (VOLAR=2.25); MVO weight=100.0% of capped cash (25% of available),77613.1884765625,115.75836567620117,0.0,12.146039139510654,-70.61590464364241,3588.2612203364024,3929.5062622888613,3836.2401493137636,2602.236439819336,3815.6016281478924,3895.58837890625,4052.06689453125,2.249831460916994,1.0,78577.80733689561
SCHAEFFLER.NS,SELL,2022-11-28,2864.7803071702288,27,indicator_exit: Close<EMA50,77349.06829359618,127.44238754218645,-430.2231507292162,19.78371615325505,-67.25012217277612,2943.285416619017,2899.4448842549123,2908.8622971046366,2427.355771484375,2784.0588004486963,2871.71044921875,3621.336181640625,,,
ATGL.NS,SELL,2022-11-29,3585.535197315481,7,indicator_exit: SwingLow(10) breach,25098.746381208366,73.23759008834386,-1269.5797012427602,-22.120840287998593,-83.6737650596287,3524.121093411377,3687.950106934032,3656.7813763091494,2751.944381713867,3541.580252702887,3601.468994140625,3881.333251953125,,,
IRFC.NS,BUY,2022-11-29,34.085670471191406,1536,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 2/2 (VOLAR=1.91); MVO weight=70.7% of capped cash (25% of available),52355.58984375,85.76734151400784,0.0,151.76324390516945,-11.139490855226093,23.205365514748543,28.277138909079316,26.023297950347764,20.1754505443573,23.28286790537547,32.3958740234375,32.3958740234375,1.9121749842801103,0.7067257612794976,52376.11051341653
RVNL.NS,BUY,2022-11-29,75.26173400878906,288,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=100.0% (>= 50%); VOLAR rank 1/2 (VOLAR=2.08); MVO weight=29.3% of capped cash (25% of available),21675.37939453125,49.33747554534277,0.0,134.27746421094838,-1.5673984610831166,46.29854820591384,63.31825270486173,56.3939131653674,33.57968263626098,53.730803372918594,77.33758544921875,77.33758544921875,2.079460102043053,0.2932742387205024,21734.829518812887
TIMKEN.NS,SELL,2022-11-29,3491.939442174337,10,indicator_exit: CCI fade (> +100 → ≤ +100),34919.39442174337,83.4255892894831,-908.2305809734343,94.76818712500676,-21.56808807670338,3075.024326207671,3371.139838128053,3222.0567337100238,2525.644729614258,2855.405731777213,3483.5849609375,3567.823486328125,,,
HAL.NS,BUY,2022-12-01,1334.93017578125,45,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=99.7% (>= 50%); VOLAR rank 1/1 (VOLAR=2.22); MVO weight=100.0% of capped cash (25% of available),60071.85791015625,94.929684513667,0.0,84.72338889639799,-5.637100435281859,1212.3234070808528,1309.3911288140227,1276.680789664862,937.9040115356445,1252.423824167165,1334.2762451171875,1338.3944091796875,2.224211388415436,1.0,60638.89900023359
RVNL.NS,SELL,2022-12-01,70.6465875526863,288,stop,20346.217215173652,68.30728781632443,-1446.8069427192631,82.2623754959555,-28.77697994275839,48.3798555108825,66.5906520560438,59.46262576035107,33.996080751419065,54.64803341053665,71.54450988769531,77.33758544921875,,,
ADANIPOWER.NS,BUY,2022-12-02,65.05999755859375,898,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=76.4% (>= 50%); VOLAR rank 1/1 (VOLAR=2.18); MVO weight=100.0% of capped cash (25% of available),58423.87780761719,92.97286305203149,0.0,-43.71885828907683,-74.43608252364928,68.96270581932421,66.29058342634954,67.3051715488048,57.24835022926331,63.70000076293945,66.08000183105469,86.5,2.1793067896957363,1.0,58438.47640321681
IRFC.NS,SELL,2022-12-02,33.50630730478451,1536,indicator_exit: CCI fade (> +100 → ≤ +100),51465.688020149,100.59081354623069,-1076.2599786612363,95.43985816692263,-21.60259281144374,24.303252720017177,30.352061936704345,27.805246603940084,20.354568433761596,25.87807080205768,33.02351379394531,34.085670471191406,,,
ADANIPOWER.NS,SELL,2022-12-05,65.38999938964844,898,indicator_exit: Close<EMA50,58720.2194519043,108.11670798072223,95.25207325435566,-73.2638572162333,-83.00003194810483,68.80965843655048,66.06684054130304,67.09134545449898,57.45090022087097,63.70000076293945,65.05999755859375,86.5,,,
DEEPAKFERT.NS,BUY,2022-12-05,766.4627685546875,48,Close>EMA50 + W%R:-80→>-50 + CCI:-100↑; 52w%=77.2% (>= 50%); VOLAR rank 2/2 (VOLAR=1.58); MVO weight=52.0% of capped cash (25% of available),36790.212890625,67.28491952760547,0.0,-30.93335062887093,-60.43204912661912,832.2865866659969,782.9316414379106,806.100300514669,697.7337306213379,752.1883882353003,775.0758056640625,1004.5792236328125,1.57699994641539,0.519991503211534,37434.08899827895
ITC.NS,SELL,2022-12-05,304.5703356632992,178,indicator_exit: Close<EMA50,54213.51974806726,103.44143066776346,-537.027021300945,-57.924562665600135,-81.09980563606584,305.44758058829484,307.22809175299534,308.7301439861882,260.93388694763183,301.63869874636475,304.1192626953125,325.36212158203125,,,
