symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
TIINDIA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.74,1874.0,1386.0,592.0,98.0,3300:470; 3200:427; 3100:262; 3150:170; 3400:141,3000:395; 2800:186; 3100:167; 3300:112; 2900:102,50; 50; 100,100; 100; 100,"(3100, 201)","(2800, 45)",False,,Bearish,PCR 0.74 (<0.80) → bearish tilt; ΔCallOI 592 > 98 → bearish tilt,"========================================================================
Symbol: TIINDIA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,874
Total Put  OI: 1,386
PCR        : 0.74
ΔCall OI   : 592
ΔPut  OI   : 98
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3300:470; 3200:427; 3100:262; 3150:170; 3400:141
Top-5 Supports    (PE OI): 3000:395; 2800:186; 3100:167; 3300:112; 2900:102
Flow (ΔOI) CE hotspot: 3100 | ΔOI: 201
Flow (ΔOI) PE hotspot: 2800 | ΔOI: 45
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.74 (<0.80) → bearish tilt; ΔCallOI 592 > 98 → bearish tilt
========================================================================",ok
UNOMINDA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.782,1454.0,1137.0,298.0,81.0,1300:320; 1400:169; 1340:155; 1360:131; 1240:129,1140:179; 1100:143; 1220:125; 1200:120; 1240:114,20; 40; 40,20; 20; 40,"(1340, 72)","(1140, 111)",False,,Bearish,PCR 0.78 (<0.80) → bearish tilt; ΔCallOI 298 > 81 → bearish tilt,"========================================================================
Symbol: UNOMINDA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,454
Total Put  OI: 1,137
PCR        : 0.78
ΔCall OI   : 298
ΔPut  OI   : 81
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1300:320; 1400:169; 1340:155; 1360:131; 1240:129
Top-5 Supports    (PE OI): 1140:179; 1100:143; 1220:125; 1200:120; 1240:114
Flow (ΔOI) CE hotspot: 1340 | ΔOI: 72
Flow (ΔOI) PE hotspot: 1140 | ΔOI: 111
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.78 (<0.80) → bearish tilt; ΔCallOI 298 > 81 → bearish tilt
========================================================================",ok
UPL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.662,5714.0,3784.0,509.0,165.0,720:1070; 700:661; 740:593; 800:429; 730:421,710:436; 700:433; 680:362; 720:343; 690:324,10; 10; 20,10; 10; 10,"(720, 251)","(730, 70)",False,,Bearish,PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 509 > 165 → bearish tilt,"========================================================================
Symbol: UPL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,714
Total Put  OI: 3,784
PCR        : 0.66
ΔCall OI   : 509
ΔPut  OI   : 165
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 720:1070; 700:661; 740:593; 800:429; 730:421
Top-5 Supports    (PE OI): 710:436; 700:433; 680:362; 720:343; 690:324
Flow (ΔOI) CE hotspot: 720 | ΔOI: 251
Flow (ΔOI) PE hotspot: 730 | ΔOI: 70
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 509 > 165 → bearish tilt
========================================================================",ok
ULTRACEMCO,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.601,12594.0,7567.0,1407.0,407.0,13000:2079; 13200:1608; 12000:1559; 12500:1558; 12100:848,12000:1273; 12100:726; 11500:683; 11000:577; 12500:530,100; 200; 400,100; 400; 500,"(13100, 604)","(11100, 396)",False,,Bearish,"PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 1,407 > 407 → bearish tilt","========================================================================
Symbol: ULTRACEMCO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,594
Total Put  OI: 7,567
PCR        : 0.60
ΔCall OI   : 1,407
ΔPut  OI   : 407
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 13000:2079; 13200:1608; 12000:1559; 12500:1558; 12100:848
Top-5 Supports    (PE OI): 12000:1273; 12100:726; 11500:683; 11000:577; 12500:530
Flow (ΔOI) CE hotspot: 13100 | ΔOI: 604
Flow (ΔOI) PE hotspot: 11100 | ΔOI: 396
Closest resistance gaps: 100; 200; 400
Closest support gaps   : 100; 400; 500
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 1,407 > 407 → bearish tilt
========================================================================",ok
UNITDSPR,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.53,18590.0,9860.0,9915.0,3119.0,1500:3690; 1400:1988; 1480:1646; 1460:1613; 1600:1444,1400:1266; 1300:687; 1600:678; 1460:569; 1450:567,20; 20; 60,10; 50; 100,"(1500, 2635)","(1450, 538)",False,,Bearish,"PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 9,915 > 3,119 → bearish tilt","========================================================================
Symbol: UNITDSPR | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 18,590
Total Put  OI: 9,860
PCR        : 0.53
ΔCall OI   : 9,915
ΔPut  OI   : 3,119
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:3690; 1400:1988; 1480:1646; 1460:1613; 1600:1444
Top-5 Supports    (PE OI): 1400:1266; 1300:687; 1600:678; 1460:569; 1450:567
Flow (ΔOI) CE hotspot: 1500 | ΔOI: 2,635
Flow (ΔOI) PE hotspot: 1450 | ΔOI: 538
Closest resistance gaps: 20; 20; 60
Closest support gaps   : 10; 50; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 9,915 > 3,119 → bearish tilt
========================================================================",ok
VBL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.519,17728.0,9199.0,4428.0,577.0,500:4584; 490:1514; 540:1410; 520:1148; 480:1071,440:928; 450:921; 460:870; 500:858; 490:812,10; 10; 20,10; 10; 10,"(500, 1390)","(445, 441)",False,,Bearish,"PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 4,428 > 577 → bearish tilt","========================================================================
Symbol: VBL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 17,728
Total Put  OI: 9,199
PCR        : 0.52
ΔCall OI   : 4,428
ΔPut  OI   : 577
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 500:4584; 490:1514; 540:1410; 520:1148; 480:1071
Top-5 Supports    (PE OI): 440:928; 450:921; 460:870; 500:858; 490:812
Flow (ΔOI) CE hotspot: 500 | ΔOI: 1,390
Flow (ΔOI) PE hotspot: 445 | ΔOI: 441
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 4,428 > 577 → bearish tilt
========================================================================",ok
VEDL,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.699,26862.0,18787.0,7744.0,3948.0,500:4177; 510:3070; 520:2677; 550:2384; 540:2258,500:3322; 490:2052; 480:1736; 450:1731; 470:1280,10; 10; 10,10; 10; 10,"(510, 1791)","(490, 1052)",True,500.0,Bearish,"PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 7,744 > 3,948 → bearish tilt","========================================================================
Symbol: VEDL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 26,862
Total Put  OI: 18,787
PCR        : 0.70
ΔCall OI   : 7,744
ΔPut  OI   : 3,948
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 500:4177; 510:3070; 520:2677; 550:2384; 540:2258
Top-5 Supports    (PE OI): 500:3322; 490:2052; 480:1736; 450:1731; 470:1280
Flow (ΔOI) CE hotspot: 510 | ΔOI: 1,791
Flow (ΔOI) PE hotspot: 490 | ΔOI: 1,052
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 500
Sentiment: Bearish
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 7,744 > 3,948 → bearish tilt
========================================================================",ok
VOLTAS,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.822,5228.0,4299.0,583.0,320.0,1500:978; 1440:681; 1400:622; 1460:610; 1600:547,1300:943; 1400:488; 1280:482; 1320:285; 1380:253,20; 40; 40,20; 20; 20,"(1420, 119)","(1300, 124)",False,,Bearish,PCR 0.82 (~neutral); ΔCallOI 583 > 320 → bearish tilt,"========================================================================
Symbol: VOLTAS | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,228
Total Put  OI: 4,299
PCR        : 0.82
ΔCall OI   : 583
ΔPut  OI   : 320
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:978; 1440:681; 1400:622; 1460:610; 1600:547
Top-5 Supports    (PE OI): 1300:943; 1400:488; 1280:482; 1320:285; 1380:253
Flow (ΔOI) CE hotspot: 1420 | ΔOI: 119
Flow (ΔOI) PE hotspot: 1300 | ΔOI: 124
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.82 (~neutral); ΔCallOI 583 > 320 → bearish tilt
========================================================================",ok
WIPRO,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.664,17828.0,11846.0,1025.0,543.0,250:4158; 245:2405; 260:1847; 240:1584; 242:923,240:1857; 250:1252; 242:1093; 230:1030; 245:985,2; 3; 5,2; 3; 5,"(270, 249)","(242, 221)",False,,Bearish,"PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 1,025 > 543 → bearish tilt","========================================================================
Symbol: WIPRO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 17,828
Total Put  OI: 11,846
PCR        : 0.66
ΔCall OI   : 1,025
ΔPut  OI   : 543
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 250:4158; 245:2405; 260:1847; 240:1584; 242:923
Top-5 Supports    (PE OI): 240:1857; 250:1252; 242:1093; 230:1030; 245:985
Flow (ΔOI) CE hotspot: 270 | ΔOI: 249
Flow (ΔOI) PE hotspot: 242 | ΔOI: 221
Closest resistance gaps: 2; 3; 5
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 1,025 > 543 → bearish tilt
========================================================================",ok
YESBANK,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.384,11559.0,4434.0,1787.0,366.0,24:3015; 23:2427; 25:2075; 26:1625; 27:812,22:1140; 23:961; 20:798; 21:671; 24:313,1; 1; 1,1; 1; 1,"(24, 1010)","(23, 106)",False,,Bearish,"PCR 0.38 (<0.80) → bearish tilt; ΔCallOI 1,787 > 366 → bearish tilt","========================================================================
Symbol: YESBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,559
Total Put  OI: 4,434
PCR        : 0.38
ΔCall OI   : 1,787
ΔPut  OI   : 366
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 24:3015; 23:2427; 25:2075; 26:1625; 27:812
Top-5 Supports    (PE OI): 22:1140; 23:961; 20:798; 21:671; 24:313
Flow (ΔOI) CE hotspot: 24 | ΔOI: 1,010
Flow (ΔOI) PE hotspot: 23 | ΔOI: 106
Closest resistance gaps: 1; 1; 1
Closest support gaps   : 1; 1; 1
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.38 (<0.80) → bearish tilt; ΔCallOI 1,787 > 366 → bearish tilt
========================================================================",ok
ZYDUSLIFE,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.803,2615.0,2100.0,402.0,87.0,1020:417; 1000:360; 1050:258; 1010:224; 1100:198,950:218; 1000:211; 900:187; 980:157; 940:148,10; 10; 30,10; 20; 30,"(1120, 91)","(950, 34)",False,,Bearish,PCR 0.80 (~neutral); ΔCallOI 402 > 87 → bearish tilt,"========================================================================
Symbol: ZYDUSLIFE | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,615
Total Put  OI: 2,100
PCR        : 0.80
ΔCall OI   : 402
ΔPut  OI   : 87
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1020:417; 1000:360; 1050:258; 1010:224; 1100:198
Top-5 Supports    (PE OI): 950:218; 1000:211; 900:187; 980:157; 940:148
Flow (ΔOI) CE hotspot: 1120 | ΔOI: 91
Flow (ΔOI) PE hotspot: 950 | ΔOI: 34
Closest resistance gaps: 10; 10; 30
Closest support gaps   : 10; 20; 30
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.80 (~neutral); ΔCallOI 402 > 87 → bearish tilt
========================================================================",ok
ADANIENT,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.899,24181.0,21730.0,773.0,6374.0,2600:4517; 2500:3025; 3000:2705; 2800:2412; 2700:1790,2500:6600; 2400:4033; 2360:1343; 2200:1088; 2600:1024,100; 100; 100,40; 100; 100,"(2500, 424)","(2400, 2369)",False,,Bullish,"PCR 0.90 (~neutral); ΔPutOI 6,374 > 773 → bullish tilt","========================================================================
Symbol: ADANIENT | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 24,181
Total Put  OI: 21,730
PCR        : 0.90
ΔCall OI   : 773
ΔPut  OI   : 6,374
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2600:4517; 2500:3025; 3000:2705; 2800:2412; 2700:1790
Top-5 Supports    (PE OI): 2500:6600; 2400:4033; 2360:1343; 2200:1088; 2600:1024
Flow (ΔOI) CE hotspot: 2500 | ΔOI: 424
Flow (ΔOI) PE hotspot: 2400 | ΔOI: 2,369
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 40; 100; 100
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.90 (~neutral); ΔPutOI 6,374 > 773 → bullish tilt
========================================================================",ok
ALKEM,equities,25-Nov-2025,31-Oct-2025 15:30:00,1.224,807.0,988.0,-64.0,274.0,5600:259; 5500:170; 5550:79; 6000:57; 6100:56,5550:313; 5600:210; 5400:122; 5000:69; 5500:61,50; 50; 100,50; 50; 100,"(5600, 28)","(5550, 248)",False,,Bullish,PCR 1.22 (>1.20) → bullish tilt; ΔPutOI 274 > -64 → bullish tilt,"========================================================================
Symbol: ALKEM | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 807
Total Put  OI: 988
PCR        : 1.22
ΔCall OI   : -64
ΔPut  OI   : 274
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 5600:259; 5500:170; 5550:79; 6000:57; 6100:56
Top-5 Supports    (PE OI): 5550:313; 5600:210; 5400:122; 5000:69; 5500:61
Flow (ΔOI) CE hotspot: 5600 | ΔOI: 28
Flow (ΔOI) PE hotspot: 5550 | ΔOI: 248
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.22 (>1.20) → bullish tilt; ΔPutOI 274 > -64 → bullish tilt
========================================================================",ok
AMBUJACEM,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.9,7719.0,6947.0,12.0,405.0,600:1234; 580:1220; 650:1032; 560:833; 570:828,650:1114; 560:997; 550:601; 570:544; 565:539,10; 10; 20,5; 5; 10,"(590, 306)","(565, 331)",False,,Bullish,PCR 0.90 (~neutral); ΔPutOI 405 > 12 → bullish tilt,"========================================================================
Symbol: AMBUJACEM | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,719
Total Put  OI: 6,947
PCR        : 0.90
ΔCall OI   : 12
ΔPut  OI   : 405
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 600:1234; 580:1220; 650:1032; 560:833; 570:828
Top-5 Supports    (PE OI): 650:1114; 560:997; 550:601; 570:544; 565:539
Flow (ΔOI) CE hotspot: 590 | ΔOI: 306
Flow (ΔOI) PE hotspot: 565 | ΔOI: 331
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.90 (~neutral); ΔPutOI 405 > 12 → bullish tilt
========================================================================",ok
BANKBARODA,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.807,13919.0,11235.0,1122.0,1783.0,280:3280; 300:1985; 290:1472; 275:1381; 270:915,270:1626; 280:1507; 250:1145; 275:1109; 290:1010,5; 5; 10,5; 5; 10,"(280, 806)","(270, 500)",False,,Bullish,"PCR 0.81 (~neutral); ΔPutOI 1,783 > 1,122 → bullish tilt","========================================================================
Symbol: BANKBARODA | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 13,919
Total Put  OI: 11,235
PCR        : 0.81
ΔCall OI   : 1,122
ΔPut  OI   : 1,783
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 280:3280; 300:1985; 290:1472; 275:1381; 270:915
Top-5 Supports    (PE OI): 270:1626; 280:1507; 250:1145; 275:1109; 290:1010
Flow (ΔOI) CE hotspot: 280 | ΔOI: 806
Flow (ΔOI) PE hotspot: 270 | ΔOI: 500
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.81 (~neutral); ΔPutOI 1,783 > 1,122 → bullish tilt
========================================================================",ok
BHEL,equities,25-Nov-2025,31-Oct-2025 15:30:00,1.15,12321.0,14168.0,288.0,1229.0,260:1494; 280:1348; 265:1248; 270:1180; 250:963,250:2031; 260:1672; 240:1295; 255:866; 245:855,5; 5; 10,5; 5; 5,"(285, 338)","(260, 403)",False,,Bullish,"PCR 1.15 (~neutral); ΔPutOI 1,229 > 288 → bullish tilt","========================================================================
Symbol: BHEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,321
Total Put  OI: 14,168
PCR        : 1.15
ΔCall OI   : 288
ΔPut  OI   : 1,229
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 260:1494; 280:1348; 265:1248; 270:1180; 250:963
Top-5 Supports    (PE OI): 250:2031; 260:1672; 240:1295; 255:866; 245:855
Flow (ΔOI) CE hotspot: 285 | ΔOI: 338
Flow (ΔOI) PE hotspot: 260 | ΔOI: 403
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.15 (~neutral); ΔPutOI 1,229 > 288 → bullish tilt
========================================================================",ok
CANBK,equities,25-Nov-2025,31-Oct-2025 15:30:00,1.096,12464.0,13660.0,-962.0,1892.0,140:2069; 135:1612; 130:1434; 144:901; 148:644,120:2005; 130:1747; 125:1648; 135:991; 140:816,4; 4; 5,5; 5; 5,"(148, 644)","(140, 409)",False,,Bullish,"PCR 1.10 (~neutral); ΔPutOI 1,892 > -962 → bullish tilt","========================================================================
Symbol: CANBK | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,464
Total Put  OI: 13,660
PCR        : 1.10
ΔCall OI   : -962
ΔPut  OI   : 1,892
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 140:2069; 135:1612; 130:1434; 144:901; 148:644
Top-5 Supports    (PE OI): 120:2005; 130:1747; 125:1648; 135:991; 140:816
Flow (ΔOI) CE hotspot: 148 | ΔOI: 644
Flow (ΔOI) PE hotspot: 140 | ΔOI: 409
Closest resistance gaps: 4; 4; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.10 (~neutral); ΔPutOI 1,892 > -962 → bullish tilt
========================================================================",ok
HCLTECH,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.863,11424.0,9858.0,853.0,1276.0,1720:1913; 1600:1352; 1700:1267; 1560:1259; 1580:1091,1400:2747; 1500:1145; 1460:902; 1540:736; 1520:720,20; 20; 20,20; 20; 40,"(1580, 334)","(1400, 816)",False,,Bullish,"PCR 0.86 (~neutral); ΔPutOI 1,276 > 853 → bullish tilt","========================================================================
Symbol: HCLTECH | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,424
Total Put  OI: 9,858
PCR        : 0.86
ΔCall OI   : 853
ΔPut  OI   : 1,276
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1720:1913; 1600:1352; 1700:1267; 1560:1259; 1580:1091
Top-5 Supports    (PE OI): 1400:2747; 1500:1145; 1460:902; 1540:736; 1520:720
Flow (ΔOI) CE hotspot: 1580 | ΔOI: 334
Flow (ΔOI) PE hotspot: 1400 | ΔOI: 816
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.86 (~neutral); ΔPutOI 1,276 > 853 → bullish tilt
========================================================================",ok
IOC,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.969,10158.0,9839.0,110.0,1295.0,170:1327; 160:1243; 165:805; 180:758; 155:532,160:1401; 155:1029; 165:970; 150:931; 145:516,5; 5; 5,5; 5; 5,"(162, 57)","(165, 386)",False,,Bullish,"PCR 0.97 (~neutral); ΔPutOI 1,295 > 110 → bullish tilt","========================================================================
Symbol: IOC | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,158
Total Put  OI: 9,839
PCR        : 0.97
ΔCall OI   : 110
ΔPut  OI   : 1,295
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 170:1327; 160:1243; 165:805; 180:758; 155:532
Top-5 Supports    (PE OI): 160:1401; 155:1029; 165:970; 150:931; 145:516
Flow (ΔOI) CE hotspot: 162 | ΔOI: 57
Flow (ΔOI) PE hotspot: 165 | ΔOI: 386
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.97 (~neutral); ΔPutOI 1,295 > 110 → bullish tilt
========================================================================",ok
LTF,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.935,4066.0,3802.0,124.0,475.0,270:701; 275:533; 280:434; 290:405; 300:305,270:615; 260:561; 240:519; 250:479; 255:262,5; 5; 10,5; 5; 10,"(280, 79)","(260, 242)",True,270.0,Bullish,PCR 0.94 (~neutral); ΔPutOI 475 > 124 → bullish tilt,"========================================================================
Symbol: LTF | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,066
Total Put  OI: 3,802
PCR        : 0.94
ΔCall OI   : 124
ΔPut  OI   : 475
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 270:701; 275:533; 280:434; 290:405; 300:305
Top-5 Supports    (PE OI): 270:615; 260:561; 240:519; 250:479; 255:262
Flow (ΔOI) CE hotspot: 280 | ΔOI: 79
Flow (ΔOI) PE hotspot: 260 | ΔOI: 242
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 270
Sentiment: Bullish
Why      : PCR 0.94 (~neutral); ΔPutOI 475 > 124 → bullish tilt
========================================================================",ok
MARICO,equities,25-Nov-2025,31-Oct-2025 15:30:00,1.013,1408.0,1426.0,151.0,221.0,730:290; 760:167; 750:162; 740:155; 720:151,650:355; 720:190; 660:180; 700:165; 730:123,10; 10; 10,10; 10; 20,"(740, 47)","(660, 162)",False,,Bullish,PCR 1.01 (~neutral); ΔPutOI 221 > 151 → bullish tilt,"========================================================================
Symbol: MARICO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,408
Total Put  OI: 1,426
PCR        : 1.01
ΔCall OI   : 151
ΔPut  OI   : 221
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 730:290; 760:167; 750:162; 740:155; 720:151
Top-5 Supports    (PE OI): 650:355; 720:190; 660:180; 700:165; 730:123
Flow (ΔOI) CE hotspot: 740 | ΔOI: 47
Flow (ΔOI) PE hotspot: 660 | ΔOI: 162
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.01 (~neutral); ΔPutOI 221 > 151 → bullish tilt
========================================================================",ok
PETRONET,equities,25-Nov-2025,31-Oct-2025 15:30:00,1.282,5434.0,6965.0,364.0,371.0,300:1189; 310:1137; 290:750; 280:739; 285:479,270:1695; 310:1429; 280:722; 300:588; 265:496,5; 5; 10,5; 10; 10,"(300, 202)","(270, 213)",False,,Bullish,PCR 1.28 (>1.20) → bullish tilt; ΔPutOI 371 > 364 → bullish tilt,"========================================================================
Symbol: PETRONET | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,434
Total Put  OI: 6,965
PCR        : 1.28
ΔCall OI   : 364
ΔPut  OI   : 371
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:1189; 310:1137; 290:750; 280:739; 285:479
Top-5 Supports    (PE OI): 270:1695; 310:1429; 280:722; 300:588; 265:496
Flow (ΔOI) CE hotspot: 300 | ΔOI: 202
Flow (ΔOI) PE hotspot: 270 | ΔOI: 213
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 10; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.28 (>1.20) → bullish tilt; ΔPutOI 371 > 364 → bullish tilt
========================================================================",ok
