symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
POWERGRID,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.506,24566.0,12440.0,-24.0,493.0,300:3954; 290:3851; 280:3551; 295:1864; 285:1479,270:1510; 280:1393; 290:1209; 275:1082; 260:1040,5; 5; 5,5; 5; 10,"(290, 68)","(255, 230)",False,,Neutral,PCR 0.51 (<0.80) → bearish tilt; ΔPutOI 493 > -24 → bullish tilt,"========================================================================
Symbol: POWERGRID | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 24,566
Total Put  OI: 12,440
PCR        : 0.51
ΔCall OI   : -24
ΔPut  OI   : 493
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:3954; 290:3851; 280:3551; 295:1864; 285:1479
Top-5 Supports    (PE OI): 270:1510; 280:1393; 290:1209; 275:1082; 260:1040
Flow (ΔOI) CE hotspot: 290 | ΔOI: 68
Flow (ΔOI) PE hotspot: 255 | ΔOI: 230
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.51 (<0.80) → bearish tilt; ΔPutOI 493 > -24 → bullish tilt
========================================================================",ok
PRESTIGE,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.593,3125.0,1852.0,8.0,247.0,1800:611; 1700:436; 1900:385; 1760:301; 1740:256,1600:247; 1680:185; 1800:184; 1700:184; 1740:180,20; 40; 40,20; 40; 60,"(1720, 75)","(1600, 67)",False,,Neutral,PCR 0.59 (<0.80) → bearish tilt; ΔPutOI 247 > 8 → bullish tilt,"========================================================================
Symbol: PRESTIGE | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,125
Total Put  OI: 1,852
PCR        : 0.59
ΔCall OI   : 8
ΔPut  OI   : 247
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:611; 1700:436; 1900:385; 1760:301; 1740:256
Top-5 Supports    (PE OI): 1600:247; 1680:185; 1800:184; 1700:184; 1740:180
Flow (ΔOI) CE hotspot: 1720 | ΔOI: 75
Flow (ΔOI) PE hotspot: 1600 | ΔOI: 67
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔPutOI 247 > 8 → bullish tilt
========================================================================",ok
PNB,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.713,11706.0,8345.0,31.0,-14.0,125:2827; 120:1987; 130:1426; 123:529; 122:515,120:1741; 115:790; 125:778; 110:670; 122:462,1; 2; 2,2; 3; 5,"(126, 101)","(114, 114)",False,,Bearish,PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 31 > -14 → bearish tilt,"========================================================================
Symbol: PNB | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,706
Total Put  OI: 8,345
PCR        : 0.71
ΔCall OI   : 31
ΔPut  OI   : -14
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 125:2827; 120:1987; 130:1426; 123:529; 122:515
Top-5 Supports    (PE OI): 120:1741; 115:790; 125:778; 110:670; 122:462
Flow (ΔOI) CE hotspot: 126 | ΔOI: 101
Flow (ΔOI) PE hotspot: 114 | ΔOI: 114
Closest resistance gaps: 1; 2; 2
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.71 (<0.80) → bearish tilt; ΔCallOI 31 > -14 → bearish tilt
========================================================================",ok
RBLBANK,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.702,5644.0,3962.0,-81.0,42.0,330:1291; 325:1017; 320:635; 340:604; 350:547,300:812; 320:676; 310:513; 330:482; 325:436,5; 5; 10,5; 5; 10,"(300, 21)","(320, 55)",False,,Neutral,PCR 0.70 (<0.80) → bearish tilt; ΔPutOI 42 > -81 → bullish tilt,"========================================================================
Symbol: RBLBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,644
Total Put  OI: 3,962
PCR        : 0.70
ΔCall OI   : -81
ΔPut  OI   : 42
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 330:1291; 325:1017; 320:635; 340:604; 350:547
Top-5 Supports    (PE OI): 300:812; 320:676; 310:513; 330:482; 325:436
Flow (ΔOI) CE hotspot: 300 | ΔOI: 21
Flow (ΔOI) PE hotspot: 320 | ΔOI: 55
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔPutOI 42 > -81 → bullish tilt
========================================================================",ok
RECLTD,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.721,29945.0,21577.0,468.0,543.0,380:5522; 400:4627; 370:4077; 390:3379; 420:2375,370:4609; 380:2797; 360:2320; 375:1532; 340:1283,10; 10; 10,5; 5; 10,"(420, 242)","(340, 268)",False,,Neutral,PCR 0.72 (<0.80) → bearish tilt; ΔPutOI 543 > 468 → bullish tilt,"========================================================================
Symbol: RECLTD | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 29,945
Total Put  OI: 21,577
PCR        : 0.72
ΔCall OI   : 468
ΔPut  OI   : 543
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 380:5522; 400:4627; 370:4077; 390:3379; 420:2375
Top-5 Supports    (PE OI): 370:4609; 380:2797; 360:2320; 375:1532; 340:1283
Flow (ΔOI) CE hotspot: 420 | ΔOI: 242
Flow (ΔOI) PE hotspot: 340 | ΔOI: 268
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔPutOI 543 > 468 → bullish tilt
========================================================================",ok
RVNL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.523,8751.0,4578.0,241.0,198.0,330:1750; 340:1675; 350:1088; 335:612; 400:574,300:984; 310:712; 330:478; 290:398; 320:320,5; 5; 10,10; 10; 10,"(340, 366)","(300, 150)",False,,Bearish,PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 241 > 198 → bearish tilt,"========================================================================
Symbol: RVNL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,751
Total Put  OI: 4,578
PCR        : 0.52
ΔCall OI   : 241
ΔPut  OI   : 198
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 330:1750; 340:1675; 350:1088; 335:612; 400:574
Top-5 Supports    (PE OI): 300:984; 310:712; 330:478; 290:398; 320:320
Flow (ΔOI) CE hotspot: 340 | ΔOI: 366
Flow (ΔOI) PE hotspot: 300 | ΔOI: 150
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 241 > 198 → bearish tilt
========================================================================",ok
RELIANCE,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.633,80197.0,50727.0,10497.0,60.0,1500:22414; 1520:8739; 1600:5883; 1510:4676; 1480:3185,1500:9383; 1400:5286; 1450:3026; 1480:2631; 1490:2210,10; 10; 20,10; 10; 30,"(1500, 3208)","(1500, 1004)",True,1500.0,Bearish,"PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 10,497 > 60 → bearish tilt","========================================================================
Symbol: RELIANCE | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 80,197
Total Put  OI: 50,727
PCR        : 0.63
ΔCall OI   : 10,497
ΔPut  OI   : 60
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:22414; 1520:8739; 1600:5883; 1510:4676; 1480:3185
Top-5 Supports    (PE OI): 1500:9383; 1400:5286; 1450:3026; 1480:2631; 1490:2210
Flow (ΔOI) CE hotspot: 1500 | ΔOI: 3,208
Flow (ΔOI) PE hotspot: 1500 | ΔOI: 1,004
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 30
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1500
Sentiment: Bearish
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔCallOI 10,497 > 60 → bearish tilt
========================================================================",ok
SBICARD,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.491,10544.0,5182.0,-323.0,75.0,950:2115; 900:1410; 1000:1340; 920:726; 960:704,800:769; 880:446; 820:442; 900:432; 850:363,10; 20; 30,20; 20; 30,"(860, 24)","(810, 56)",False,,Neutral,PCR 0.49 (<0.80) → bearish tilt; ΔPutOI 75 > -323 → bullish tilt,"========================================================================
Symbol: SBICARD | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,544
Total Put  OI: 5,182
PCR        : 0.49
ΔCall OI   : -323
ΔPut  OI   : 75
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 950:2115; 900:1410; 1000:1340; 920:726; 960:704
Top-5 Supports    (PE OI): 800:769; 880:446; 820:442; 900:432; 850:363
Flow (ΔOI) CE hotspot: 860 | ΔOI: 24
Flow (ΔOI) PE hotspot: 810 | ΔOI: 56
Closest resistance gaps: 10; 20; 30
Closest support gaps   : 20; 20; 30
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.49 (<0.80) → bearish tilt; ΔPutOI 75 > -323 → bullish tilt
========================================================================",ok
SBILIFE,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.757,10513.0,7956.0,2573.0,1164.0,2020:3568; 2000:1640; 1980:721; 2060:677; 1900:664,1900:2190; 1980:821; 1800:601; 2000:523; 1960:498,20; 20; 40,20; 20; 60,"(2020, 2036)","(2000, 317)",False,,Bearish,"PCR 0.76 (<0.80) → bearish tilt; ΔCallOI 2,573 > 1,164 → bearish tilt","========================================================================
Symbol: SBILIFE | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,513
Total Put  OI: 7,956
PCR        : 0.76
ΔCall OI   : 2,573
ΔPut  OI   : 1,164
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2020:3568; 2000:1640; 1980:721; 2060:677; 1900:664
Top-5 Supports    (PE OI): 1900:2190; 1980:821; 1800:601; 2000:523; 1960:498
Flow (ΔOI) CE hotspot: 2020 | ΔOI: 2,036
Flow (ΔOI) PE hotspot: 2000 | ΔOI: 317
Closest resistance gaps: 20; 20; 40
Closest support gaps   : 20; 20; 60
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.76 (<0.80) → bearish tilt; ΔCallOI 2,573 > 1,164 → bearish tilt
========================================================================",ok
SHREECEM,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.359,5097.0,1831.0,385.0,44.0,30000:1434; 29000:895; 29500:535; 28000:355; 31000:340,27000:405; 28000:376; 29000:241; 26000:159; 27500:146,500; 500; 1000,500; 500; 1000,"(27500, 104)","(26000, 51)",False,,Bearish,PCR 0.36 (<0.80) → bearish tilt; ΔCallOI 385 > 44 → bearish tilt,"========================================================================
Symbol: SHREECEM | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,097
Total Put  OI: 1,831
PCR        : 0.36
ΔCall OI   : 385
ΔPut  OI   : 44
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 30000:1434; 29000:895; 29500:535; 28000:355; 31000:340
Top-5 Supports    (PE OI): 27000:405; 28000:376; 29000:241; 26000:159; 27500:146
Flow (ΔOI) CE hotspot: 27500 | ΔOI: 104
Flow (ΔOI) PE hotspot: 26000 | ΔOI: 51
Closest resistance gaps: 500; 500; 1000
Closest support gaps   : 500; 500; 1000
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.36 (<0.80) → bearish tilt; ΔCallOI 385 > 44 → bearish tilt
========================================================================",ok
SRF,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.391,10164.0,3978.0,1207.0,-80.0,3000:1906; 3200:1725; 3100:1470; 3500:763; 3050:742,3000:900; 2900:611; 2800:393; 2950:388; 3100:295,50; 50; 100,50; 50; 100,"(3000, 383)","(2750, 76)",True,3000.0,Bearish,"PCR 0.39 (<0.80) → bearish tilt; ΔCallOI 1,207 > -80 → bearish tilt","========================================================================
Symbol: SRF | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,164
Total Put  OI: 3,978
PCR        : 0.39
ΔCall OI   : 1,207
ΔPut  OI   : -80
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3000:1906; 3200:1725; 3100:1470; 3500:763; 3050:742
Top-5 Supports    (PE OI): 3000:900; 2900:611; 2800:393; 2950:388; 3100:295
Flow (ΔOI) CE hotspot: 3000 | ΔOI: 383
Flow (ΔOI) PE hotspot: 2750 | ΔOI: 76
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
⚪ Equilibrium Zone: 3000
Sentiment: Bearish
Why      : PCR 0.39 (<0.80) → bearish tilt; ΔCallOI 1,207 > -80 → bearish tilt
========================================================================",ok
SAMMAANCAP,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.699,5899.0,4124.0,232.0,13.0,190:1680; 200:1025; 205:638; 195:477; 185:445,190:986; 180:578; 170:543; 185:314; 160:268,5; 5; 5,5; 5; 10,"(200, 75)","(172, 44)",True,190.0,Bearish,PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 232 > 13 → bearish tilt,"========================================================================
Symbol: SAMMAANCAP | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,899
Total Put  OI: 4,124
PCR        : 0.70
ΔCall OI   : 232
ΔPut  OI   : 13
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 190:1680; 200:1025; 205:638; 195:477; 185:445
Top-5 Supports    (PE OI): 190:986; 180:578; 170:543; 185:314; 160:268
Flow (ΔOI) CE hotspot: 200 | ΔOI: 75
Flow (ΔOI) PE hotspot: 172 | ΔOI: 44
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 190
Sentiment: Bearish
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 232 > 13 → bearish tilt
========================================================================",ok
MOTHERSON,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.463,12207.0,5646.0,233.0,418.0,115:4408; 110:1683; 120:1142; 105:827; 112:494,100:886; 110:418; 98:359; 115:329; 105:316,2; 3; 5,2; 5; 5,"(114, 130)","(100, 276)",False,,Neutral,PCR 0.46 (<0.80) → bearish tilt; ΔPutOI 418 > 233 → bullish tilt,"========================================================================
Symbol: MOTHERSON | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,207
Total Put  OI: 5,646
PCR        : 0.46
ΔCall OI   : 233
ΔPut  OI   : 418
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 115:4408; 110:1683; 120:1142; 105:827; 112:494
Top-5 Supports    (PE OI): 100:886; 110:418; 98:359; 115:329; 105:316
Flow (ΔOI) CE hotspot: 114 | ΔOI: 130
Flow (ΔOI) PE hotspot: 100 | ΔOI: 276
Closest resistance gaps: 2; 3; 5
Closest support gaps   : 2; 5; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.46 (<0.80) → bearish tilt; ΔPutOI 418 > 233 → bullish tilt
========================================================================",ok
SHRIRAMFIN,equities,25-Nov-2025,07-Nov-2025 15:30:00,1.104,19126.0,21109.0,2861.0,3555.0,800:2387; 820:2268; 850:1644; 840:1492; 900:1251,800:3032; 750:2125; 700:1988; 790:1835; 720:1783,10; 20; 20,10; 20; 30,"(850, 987)","(800, 613)",True,800.0,Bullish,"PCR 1.10 (~neutral); ΔPutOI 3,555 > 2,861 → bullish tilt","========================================================================
Symbol: SHRIRAMFIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 19,126
Total Put  OI: 21,109
PCR        : 1.10
ΔCall OI   : 2,861
ΔPut  OI   : 3,555
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 800:2387; 820:2268; 850:1644; 840:1492; 900:1251
Top-5 Supports    (PE OI): 800:3032; 750:2125; 700:1988; 790:1835; 720:1783
Flow (ΔOI) CE hotspot: 850 | ΔOI: 987
Flow (ΔOI) PE hotspot: 800 | ΔOI: 613
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 20; 30
------------------------------------------------------------------------
⚪ Equilibrium Zone: 800
Sentiment: Bullish
Why      : PCR 1.10 (~neutral); ΔPutOI 3,555 > 2,861 → bullish tilt
========================================================================",ok
SIEMENS,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.451,6994.0,3151.0,728.0,270.0,3300:1271; 3100:1170; 3200:1103; 3150:1010; 3400:538,3000:524; 3100:476; 3150:423; 2900:312; 3050:265,50; 50; 100,50; 50; 50,"(3100, 392)","(3000, 152)",False,,Bearish,PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 728 > 270 → bearish tilt,"========================================================================
Symbol: SIEMENS | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,994
Total Put  OI: 3,151
PCR        : 0.45
ΔCall OI   : 728
ΔPut  OI   : 270
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3300:1271; 3100:1170; 3200:1103; 3150:1010; 3400:538
Top-5 Supports    (PE OI): 3000:524; 3100:476; 3150:423; 2900:312; 3050:265
Flow (ΔOI) CE hotspot: 3100 | ΔOI: 392
Flow (ΔOI) PE hotspot: 3000 | ΔOI: 152
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 50; 50; 50
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.45 (<0.80) → bearish tilt; ΔCallOI 728 > 270 → bearish tilt
========================================================================",ok
SOLARINDS,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.614,3518.0,2160.0,277.0,13.0,14000:658; 15000:643; 14500:630; 16000:318; 13500:289,13000:559; 13500:405; 14000:360; 12500:150; 13250:122,500; 500; 500,250; 250; 500,"(14500, 130)","(12750, 17)",False,,Bearish,PCR 0.61 (<0.80) → bearish tilt; ΔCallOI 277 > 13 → bearish tilt,"========================================================================
Symbol: SOLARINDS | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,518
Total Put  OI: 2,160
PCR        : 0.61
ΔCall OI   : 277
ΔPut  OI   : 13
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 14000:658; 15000:643; 14500:630; 16000:318; 13500:289
Top-5 Supports    (PE OI): 13000:559; 13500:405; 14000:360; 12500:150; 13250:122
Flow (ΔOI) CE hotspot: 14500 | ΔOI: 130
Flow (ΔOI) PE hotspot: 12750 | ΔOI: 17
Closest resistance gaps: 500; 500; 500
Closest support gaps   : 250; 250; 500
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.61 (<0.80) → bearish tilt; ΔCallOI 277 > 13 → bearish tilt
========================================================================",ok
SONACOMS,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.493,3927.0,1935.0,121.0,25.0,500:847; 520:692; 540:300; 480:292; 490:269,480:278; 450:203; 485:189; 500:158; 470:141,10; 10; 20,5; 10; 15,"(520, 105)","(460, 49)",False,,Bearish,PCR 0.49 (<0.80) → bearish tilt; ΔCallOI 121 > 25 → bearish tilt,"========================================================================
Symbol: SONACOMS | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,927
Total Put  OI: 1,935
PCR        : 0.49
ΔCall OI   : 121
ΔPut  OI   : 25
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 500:847; 520:692; 540:300; 480:292; 490:269
Top-5 Supports    (PE OI): 480:278; 450:203; 485:189; 500:158; 470:141
Flow (ΔOI) CE hotspot: 520 | ΔOI: 105
Flow (ΔOI) PE hotspot: 460 | ΔOI: 49
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 5; 10; 15
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.49 (<0.80) → bearish tilt; ΔCallOI 121 > 25 → bearish tilt
========================================================================",ok
SBIN,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.803,57474.0,46154.0,-9393.0,-3503.0,970:6389; 1000:5993; 960:5178; 980:4740; 950:4674,900:5923; 950:4453; 940:3606; 880:2918; 930:2684,10; 10; 10,10; 10; 20,"(965, 1084)","(950, 523)",False,,Bullish,"PCR 0.80 (~neutral); ΔPutOI -3,503 > -9,393 → bullish tilt","========================================================================
Symbol: SBIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 57,474
Total Put  OI: 46,154
PCR        : 0.80
ΔCall OI   : -9,393
ΔPut  OI   : -3,503
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 970:6389; 1000:5993; 960:5178; 980:4740; 950:4674
Top-5 Supports    (PE OI): 900:5923; 950:4453; 940:3606; 880:2918; 930:2684
Flow (ΔOI) CE hotspot: 965 | ΔOI: 1,084
Flow (ΔOI) PE hotspot: 950 | ΔOI: 523
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.80 (~neutral); ΔPutOI -3,503 > -9,393 → bullish tilt
========================================================================",ok
SAIL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.735,11113.0,8168.0,-295.0,699.0,150:1742; 140:1716; 145:1487; 135:608; 130:470,140:1349; 130:1035; 137:672; 135:660; 120:434,5; 5; 5,2; 3; 5,"(145, 76)","(140, 571)",False,,Neutral,PCR 0.73 (<0.80) → bearish tilt; ΔPutOI 699 > -295 → bullish tilt,"========================================================================
Symbol: SAIL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,113
Total Put  OI: 8,168
PCR        : 0.73
ΔCall OI   : -295
ΔPut  OI   : 699
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 150:1742; 140:1716; 145:1487; 135:608; 130:470
Top-5 Supports    (PE OI): 140:1349; 130:1035; 137:672; 135:660; 120:434
Flow (ΔOI) CE hotspot: 145 | ΔOI: 76
Flow (ΔOI) PE hotspot: 140 | ΔOI: 571
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.73 (<0.80) → bearish tilt; ΔPutOI 699 > -295 → bullish tilt
========================================================================",ok
SUNPHARMA,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.531,11638.0,6184.0,-618.0,-205.0,1720:2297; 1700:2062; 1800:1789; 1740:1357; 1760:1268,1660:1383; 1680:906; 1700:783; 1620:497; 1600:455,20; 20; 20,20; 20; 20,"(1660, 75)","(1700, 44)",False,,Neutral,PCR 0.53 (<0.80) → bearish tilt; ΔPutOI -205 > -618 → bullish tilt,"========================================================================
Symbol: SUNPHARMA | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,638
Total Put  OI: 6,184
PCR        : 0.53
ΔCall OI   : -618
ΔPut  OI   : -205
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1720:2297; 1700:2062; 1800:1789; 1740:1357; 1760:1268
Top-5 Supports    (PE OI): 1660:1383; 1680:906; 1700:783; 1620:497; 1600:455
Flow (ΔOI) CE hotspot: 1660 | ΔOI: 75
Flow (ΔOI) PE hotspot: 1700 | ΔOI: 44
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔPutOI -205 > -618 → bullish tilt
========================================================================",ok
SUPREMEIND,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.512,5152.0,2638.0,302.0,163.0,4000:1486; 3900:567; 4100:554; 4200:348; 4500:320,3600:409; 3800:403; 3900:270; 3500:267; 4000:264,100; 100; 100,100; 100; 100,"(4000, 217)","(3600, 81)",False,,Bearish,PCR 0.51 (<0.80) → bearish tilt; ΔCallOI 302 > 163 → bearish tilt,"========================================================================
Symbol: SUPREMEIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,152
Total Put  OI: 2,638
PCR        : 0.51
ΔCall OI   : 302
ΔPut  OI   : 163
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 4000:1486; 3900:567; 4100:554; 4200:348; 4500:320
Top-5 Supports    (PE OI): 3600:409; 3800:403; 3900:270; 3500:267; 4000:264
Flow (ΔOI) CE hotspot: 4000 | ΔOI: 217
Flow (ΔOI) PE hotspot: 3600 | ΔOI: 81
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.51 (<0.80) → bearish tilt; ΔCallOI 302 > 163 → bearish tilt
========================================================================",ok
SUZLON,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.469,26198.0,12296.0,3347.0,-1610.0,60:6722; 61:3134; 62:2983; 65:2600; 63:1537,55:2554; 56:2426; 60:1598; 58:1202; 57:943,1; 1; 1,1; 1; 1,"(61, 1049)","(54, 153)",False,,Bearish,"PCR 0.47 (<0.80) → bearish tilt; ΔCallOI 3,347 > -1,610 → bearish tilt","========================================================================
Symbol: SUZLON | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 26,198
Total Put  OI: 12,296
PCR        : 0.47
ΔCall OI   : 3,347
ΔPut  OI   : -1,610
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 60:6722; 61:3134; 62:2983; 65:2600; 63:1537
Top-5 Supports    (PE OI): 55:2554; 56:2426; 60:1598; 58:1202; 57:943
Flow (ΔOI) CE hotspot: 61 | ΔOI: 1,049
Flow (ΔOI) PE hotspot: 54 | ΔOI: 153
Closest resistance gaps: 1; 1; 1
Closest support gaps   : 1; 1; 1
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.47 (<0.80) → bearish tilt; ΔCallOI 3,347 > -1,610 → bearish tilt
========================================================================",ok
