ticker,signal_date,entry_date,entry_price,fast_sma,slow_sma,atr,notes
CAPLIPOINT.NS,2022-09-05,2022-09-06,775.5,764.096002,762.812004,22.432138,Entry at next open
CAPLIPOINT.NS,2023-06-19,2023-06-20,814.299988,711.99,711.073751,18.746429,Entry at next open
CAPLIPOINT.NS,2025-07-14,2025-07-15,2042.5,2069.558013,2067.784501,55.964294,Entry at next open
CGCL.NS,2023-06-22,2023-06-23,741.849976,692.780999,691.245263,36.539294,Entry at next open
CGCL.NS,2025-08-19,2025-08-20,188.5,177.680799,177.5667,7.49,Entry at next open
CARBORUNIV.NS,2020-11-05,2020-11-06,299.5,260.545,260.023999,11.217857,Entry at next open
CARBORUNIV.NS,2022-09-14,2022-09-15,935.950012,818.579995,814.343249,30.135716,Entry at next open
CARBORUNIV.NS,2024-04-19,2024-04-22,1251.849976,1154.142002,1153.536998,53.68212,Entry at next open
CASTROLIND.NS,2020-12-18,2020-12-21,125.0,118.615,118.48025,3.424998,Entry at next open
CASTROLIND.NS,2022-09-13,2022-09-14,117.449997,112.903001,112.89925,2.285714,Entry at next open
CASTROLIND.NS,2023-07-24,2023-07-25,135.0,120.742,120.724,4.046428,Entry at next open
CASTROLIND.NS,2025-07-02,2025-07-03,226.0,210.407601,210.2594,5.632858,Entry at next open
CEATLTD.NS,2022-08-12,2022-08-16,1355.099976,1102.248998,1100.699,39.685721,Entry at next open
CEATLTD.NS,2023-05-26,2023-05-29,2118.0,1576.229006,1573.525503,89.035723,Entry at next open
CEATLTD.NS,2025-05-13,2025-05-14,3770.199951,2924.881001,2914.176246,156.171404,Entry at next open
CENTRALBK.NS,2021-03-02,2021-03-03,18.25,15.183,15.1795,1.85,Entry at next open
CENTRALBK.NS,2022-10-04,2022-10-06,20.049999,19.247,19.21475,0.964286,Entry at next open
CDSL.NS,2023-07-26,2023-07-27,597.650024,544.433,543.798624,14.42678,Entry at next open
CDSL.NS,2025-06-24,2025-06-25,1756.800049,1474.792007,1464.904004,61.321437,Entry at next open
CENTURYPLY.NS,2022-09-12,2022-09-13,691.799988,607.871998,605.170501,20.732134,Entry at next open
CENTURYPLY.NS,2023-06-21,2023-06-22,634.0,557.934999,556.49875,15.225006,Entry at next open
CENTURYPLY.NS,2024-07-18,2024-07-19,691.0,689.850004,689.620753,21.346436,Entry at next open
CERA.NS,2022-09-06,2022-09-07,5430.0,4562.076006,4535.171991,155.27853,Entry at next open
CERA.NS,2024-07-19,2024-07-22,8720.450195,7930.85502,7929.612017,357.932129,Entry at next open
CERA.NS,2025-07-17,2025-07-18,7052.0,6668.56,6658.885994,176.642857,Entry at next open
CHALET.NS,2020-12-21,2020-12-22,172.100006,156.144,154.98125,13.796426,Entry at next open
CHALET.NS,2021-06-25,2021-06-28,182.0,162.316,161.7335,7.20714,Entry at next open
CHALET.NS,2025-06-02,2025-06-03,928.0,848.709999,847.161747,29.914294,Entry at next open
CHAMBLFERT.NS,2023-11-06,2023-11-07,291.799988,281.791,281.323,8.492852,Entry at next open
CHENNPETRO.NS,2020-12-03,2020-12-04,92.300003,75.129001,75.093,3.667856,Entry at next open
CHENNPETRO.NS,2021-10-19,2021-10-20,138.350006,115.973999,115.740999,5.589285,Entry at next open
CHENNPETRO.NS,2022-04-07,2022-04-08,165.600006,118.306001,117.78525,7.849997,Entry at next open
CHENNPETRO.NS,2023-04-20,2023-04-21,278.25,244.442,243.542,9.275,Entry at next open
CHENNPETRO.NS,2025-06-30,2025-07-01,684.049988,650.259001,649.257002,28.985722,Entry at next open
CHOLAHLDNG.NS,2022-09-13,2022-09-14,656.950012,644.345001,644.240001,21.08572,Entry at next open
CHOLAHLDNG.NS,2023-05-22,2023-05-23,828.049988,620.337998,617.016249,37.335715,Entry at next open
CHOLAHLDNG.NS,2025-04-23,2025-04-24,1970.0,1640.856006,1635.464254,110.32857,Entry at next open
CHOLAFIN.NS,2024-05-17,2024-05-21,1285.300049,1163.104998,1163.015501,50.389291,Entry at next open
CHOLAFIN.NS,2025-03-28,2025-04-01,1523.0,1384.127004,1381.3185,43.142866,Entry at next open
CIPLA.NS,2022-03-14,2022-03-15,1045.0,933.538999,932.5585,28.267862,Entry at next open
CIPLA.NS,2023-08-02,2023-08-03,1166.050049,1018.168005,1017.723004,31.085724,Entry at next open
CIPLA.NS,2025-07-24,2025-07-25,1485.0,1491.256001,1490.93975,19.821429,Entry at next open
CUB.NS,2020-11-14,2020-11-17,187.550003,149.518,149.0425,8.328572,Entry at next open
CUB.NS,2022-07-29,2022-08-01,161.0,141.148,141.0335,3.989286,Entry at next open
CUB.NS,2023-11-15,2023-11-16,143.75,133.509999,133.34275,3.5,Entry at next open
CUB.NS,2024-04-05,2024-04-08,157.75,136.749,136.652,4.235715,Entry at next open
CUB.NS,2025-05-21,2025-05-22,197.080002,169.848399,169.1587,5.996429,Entry at next open
CLEAN.NS,2023-10-13,2023-10-16,1394.949951,1407.998999,1407.133497,25.285706,Entry at next open
CLEAN.NS,2023-12-28,2023-12-29,1545.949951,1399.309001,1397.645248,51.260716,Entry at next open
CLEAN.NS,2024-07-23,2024-07-24,1461.949951,1400.005991,1397.665995,48.471418,Entry at next open
CLEAN.NS,2025-07-07,2025-07-08,1466.900024,1381.465989,1378.469496,41.250009,Entry at next open
COALINDIA.NS,2021-01-12,2021-01-13,148.5,131.339,130.83575,3.267856,Entry at next open
COALINDIA.NS,2023-05-16,2023-05-17,240.949997,225.435,225.3715,3.942855,Entry at next open
COCHINSHIP.NS,2022-09-01,2022-09-02,194.475006,164.7665,164.460625,5.771428,Entry at next open
COCHINSHIP.NS,2023-06-08,2023-06-09,272.700012,252.769999,252.706499,12.166071,Entry at next open
COCHINSHIP.NS,2025-06-02,2025-06-03,1926.800049,1582.058997,1572.599501,121.342861,Entry at next open
COFORGE.NS,2022-12-15,2022-12-16,767.0,770.361597,768.00415,22.729989,Entry at next open
COFORGE.NS,2024-08-14,2024-08-16,1194.540039,1144.018198,1144.018198,31.640015,Entry at next open
COFORGE.NS,2025-06-20,2025-06-23,1815.0,1607.955593,1600.677152,55.42143,Entry at next open
COLPAL.NS,2022-05-18,2022-05-19,1589.0,1551.680999,1550.45025,40.32142,Entry at next open
COLPAL.NS,2023-05-26,2023-05-29,1604.0,1558.750994,1558.209748,37.403538,Entry at next open
CAMS.NS,2022-10-25,2022-10-27,2619.899902,2451.800981,2451.172749,73.567854,Entry at next open
CAMS.NS,2023-08-08,2023-08-09,2384.0,2247.221021,2242.501254,55.917864,Entry at next open
CONCOR.NS,2020-12-14,2020-12-15,407.0,392.582,391.868,12.060717,Entry at next open
CONCOR.NS,2022-07-27,2022-07-28,681.150024,640.157,639.8885,15.642853,Entry at next open
CONCOR.NS,2023-08-10,2023-08-11,685.0,673.676002,673.636498,15.842861,Entry at next open
COROMANDEL.NS,2021-06-15,2021-06-16,845.25,776.503,776.176497,25.385725,Entry at next open
COROMANDEL.NS,2022-04-28,2022-04-29,910.150024,805.562002,803.444751,30.614288,Entry at next open
COROMANDEL.NS,2023-06-12,2023-06-13,936.0,939.214001,938.350501,19.567862,Entry at next open
COROMANDEL.NS,2024-05-13,2024-05-14,1213.0,1122.961006,1122.193,38.021406,Entry at next open
CRAFTSMAN.NS,2022-05-13,2022-05-16,2225.0,2187.220996,2184.861001,107.971436,Entry at next open
CRAFTSMAN.NS,2024-07-08,2024-07-09,5526.0,4655.807998,4650.629241,247.564348,Entry at next open
CRAFTSMAN.NS,2025-06-24,2025-06-25,5247.0,5147.599023,5129.279019,162.857143,Entry at next open
CREDITACC.NS,2021-07-26,2021-07-27,650.0,699.506997,698.277499,25.08572,Entry at next open
CREDITACC.NS,2022-03-14,2022-03-15,801.700012,656.669,654.20125,46.875004,Entry at next open
CREDITACC.NS,2023-05-16,2023-05-17,1125.0,960.5,959.36875,30.04643,Entry at next open
CREDITACC.NS,2025-05-20,2025-05-21,1100.0,1046.510002,1042.629749,57.550014,Entry at next open
CROMPTON.NS,2022-09-14,2022-09-15,408.0,389.599,389.383999,14.0,Entry at next open
CROMPTON.NS,2023-10-03,2023-10-04,304.450012,299.929,299.5385,7.860718,Entry at next open
CROMPTON.NS,2024-05-16,2024-05-17,350.5,297.441,297.28425,10.446435,Entry at next open
CUMMINSIND.NS,2025-07-11,2025-07-14,3567.0,3192.943994,3191.545244,75.628592,Entry at next open
CYIENT.NS,2023-01-13,2023-01-16,881.900024,814.611993,812.92775,21.978572,Entry at next open
CYIENT.NS,2024-10-25,2024-10-28,1799.949951,1939.898997,1936.41325,63.25354,Entry at next open
CYIENT.NS,2025-01-03,2025-01-06,1776.849976,1887.618,1885.489252,57.660706,Entry at next open
DCMSHRIRAM.NS,2022-10-11,2022-10-12,1051.050049,1033.532999,1032.857499,28.032144,Entry at next open
DCMSHRIRAM.NS,2023-08-07,2023-08-08,865.950012,875.190001,874.48125,19.364297,Entry at next open
DCMSHRIRAM.NS,2024-07-02,2024-07-03,1010.0,981.699,980.688499,35.750004,Entry at next open
DCMSHRIRAM.NS,2025-07-02,2025-07-03,1235.0,1084.503,1083.126752,40.064279,Entry at next open
DLF.NS,2020-11-13,2020-11-14,185.899994,160.709,160.65375,6.842856,Entry at next open
DLF.NS,2022-09-09,2022-09-12,396.899994,365.371999,365.00125,10.975006,Entry at next open
DLF.NS,2023-05-04,2023-05-05,424.799988,377.794998,377.511499,9.185713,Entry at next open
DLF.NS,2025-07-02,2025-07-03,831.900024,773.954999,772.562,20.621429,Entry at next open
DABUR.NS,2022-08-26,2022-08-29,564.950012,551.761,551.355999,11.41786,Entry at next open
DABUR.NS,2023-07-11,2023-07-12,583.950012,550.170002,549.949001,11.246425,Entry at next open
DABUR.NS,2024-06-14,2024-06-18,608.099976,543.806998,542.933999,22.117863,Entry at next open
DABUR.NS,2025-08-20,2025-08-21,535.950012,504.350999,503.67725,12.428578,Entry at next open
DALBHARAT.NS,2022-09-27,2022-09-28,1526.0,1588.337004,1587.443999,75.567836,Entry at next open
DALBHARAT.NS,2025-05-15,2025-05-16,2090.0,1828.113,1824.392499,48.592852,Entry at next open
DATAPATTNS.NS,2024-02-28,2024-02-29,2488.0,1974.736001,1972.962001,133.424979,Entry at next open
DATAPATTNS.NS,2025-06-06,2025-06-09,3075.0,2295.395989,2282.420748,148.14284,Entry at next open
DEEPAKFERT.NS,2023-10-17,2023-10-18,686.950012,609.182003,606.895501,18.807146,Entry at next open
DEEPAKFERT.NS,2024-07-04,2024-07-05,770.0,600.808999,599.830251,45.242863,Entry at next open
DEEPAKNTR.NS,2022-10-19,2022-10-20,2249.949951,2094.80001,2094.297005,60.989267,Entry at next open
DEEPAKNTR.NS,2023-06-26,2023-06-27,2232.100098,2012.737002,2012.3645,57.946446,Entry at next open
DELHIVERY.NS,2023-07-11,2023-07-12,398.700012,372.571,372.366,13.389291,Entry at next open
DELHIVERY.NS,2024-02-06,2024-02-07,468.75,399.055004,398.428502,18.914287,Entry at next open
DELHIVERY.NS,2025-06-26,2025-06-27,389.5,338.209998,336.4613,12.514289,Entry at next open
DEVYANI.NS,2022-08-12,2022-08-16,204.699997,164.345,164.1425,10.496428,Entry at next open
DEVYANI.NS,2023-06-19,2023-06-20,195.699997,174.231,173.9185,6.621429,Entry at next open
DEVYANI.NS,2024-08-12,2024-08-13,173.0,171.246801,171.062201,7.09,Entry at next open
DEVYANI.NS,2025-01-03,2025-01-06,191.25,170.971801,170.92275,7.575713,Entry at next open
DEVYANI.NS,2025-06-25,2025-06-26,172.210007,173.5774,173.2505,4.735002,Entry at next open
DIVISLAB.NS,2023-06-16,2023-06-19,3581.850098,3315.093003,3309.900251,78.585711,Entry at next open
DIVISLAB.NS,2024-05-16,2024-05-17,3935.0,3693.509985,3693.123994,114.628575,Entry at next open
DIXON.NS,2022-10-13,2022-10-14,4339.0,4182.967983,4176.886248,133.085693,Entry at next open
DIXON.NS,2023-07-05,2023-07-06,4200.0,3675.752007,3665.980249,160.135742,Entry at next open
DIXON.NS,2025-05-29,2025-05-30,14849.0,14977.988008,14968.532764,529.214286,Entry at next open
DIXON.NS,2025-08-11,2025-08-12,16088.0,15482.62,15466.534263,420.285714,Entry at next open
LALPATHLAB.NS,2022-11-02,2022-11-03,2637.899902,2481.662998,2478.961253,73.864223,Entry at next open
LALPATHLAB.NS,2023-07-26,2023-07-27,2429.949951,2163.009995,2157.240255,60.507098,Entry at next open
LALPATHLAB.NS,2024-06-11,2024-06-12,2802.050049,2442.199004,2435.0055,81.714286,Entry at next open
LALPATHLAB.NS,2025-07-23,2025-07-24,3017.199951,2870.073999,2867.627498,79.464286,Entry at next open
DRREDDY.NS,2021-05-25,2021-05-26,1064.0,971.080601,969.776751,21.237876,Entry at next open
DRREDDY.NS,2022-10-27,2022-10-28,897.0,853.308799,852.167,15.704995,Entry at next open
DRREDDY.NS,2025-06-30,2025-07-01,1286.300049,1250.38,1250.273897,26.707153,Entry at next open
EIDPARRY.NS,2022-04-28,2022-04-29,529.0,450.445,450.378501,26.16428,Entry at next open
EIDPARRY.NS,2023-10-20,2023-10-23,493.0,501.976,501.481749,11.389284,Entry at next open
EIDPARRY.NS,2025-05-23,2025-05-26,1008.900024,821.947999,820.824001,29.342856,Entry at next open
EIHOTEL.NS,2020-11-24,2020-11-25,87.650002,79.820255,79.64072,3.892857,Entry at next open
EIHOTEL.NS,2022-08-22,2022-08-23,152.600006,138.582,138.50925,5.628573,Entry at next open
EIHOTEL.NS,2023-05-22,2023-05-23,205.0,174.274,174.109,7.710715,Entry at next open
EIHOTEL.NS,2025-08-26,2025-08-27,405.450012,374.991001,374.323,15.946426,Entry at next open
EICHERMOT.NS,2022-06-23,2022-06-24,2837.850098,2622.130005,2619.875746,77.974993,Entry at next open
EICHERMOT.NS,2023-06-08,2023-06-09,3652.0,3365.384004,3362.043252,63.267875,Entry at next open
ELECON.NS,2020-11-19,2020-11-20,15.725,12.702,12.70025,0.8875,Entry at next open
ELECON.NS,2022-05-23,2022-05-24,99.75,86.3655,86.1715,7.014284,Entry at next open
ELECON.NS,2025-06-09,2025-06-10,693.799988,574.953999,574.64125,24.467865,Entry at next open
ELGIEQUIP.NS,2023-04-12,2023-04-13,466.0,446.916,445.90975,19.02143,Entry at next open
ELGIEQUIP.NS,2025-08-01,2025-08-04,564.0,538.530999,536.846,18.357147,Entry at next open
EMAMILTD.NS,2022-09-15,2022-09-16,512.5,475.594999,474.23875,10.742859,Entry at next open
EMAMILTD.NS,2023-08-03,2023-08-04,452.399994,413.689999,412.775499,11.79643,Entry at next open
EMAMILTD.NS,2024-06-07,2024-06-10,721.0,506.700001,505.393001,42.250009,Entry at next open
EMCURE.NS,2025-07-14,2025-07-15,1365.699951,1251.270001,1248.449749,39.728594,Entry at next open
ENDURANCE.NS,2022-08-30,2022-09-01,1494.0,1430.755991,1424.121998,44.003566,Entry at next open
ENDURANCE.NS,2023-06-20,2023-06-21,1583.0,1397.258999,1393.93975,54.171422,Entry at next open
ENDURANCE.NS,2025-06-20,2025-06-23,2570.100098,2198.696997,2187.314006,97.7643,Entry at next open
ENGINERSIN.NS,2020-12-07,2020-12-08,77.650002,67.622,67.54525,1.646428,Entry at next open
ENGINERSIN.NS,2022-09-12,2022-09-13,71.449997,65.88,65.63625,1.728571,Entry at next open
ENGINERSIN.NS,2025-06-10,2025-06-11,243.509995,188.5618,187.220099,9.157144,Entry at next open
ERIS.NS,2022-09-30,2022-10-03,702.049988,691.931993,691.62,20.096436,Entry at next open
ERIS.NS,2023-07-12,2023-07-13,708.950012,654.162003,653.883501,20.571437,Entry at next open
ERIS.NS,2024-06-06,2024-06-07,990.0,875.638997,875.2095,36.735718,Entry at next open
ESCORTS.NS,2021-09-20,2021-09-21,1457.5,1271.666003,1268.042502,51.471418,Entry at next open
ESCORTS.NS,2022-09-13,2022-09-14,1965.0,1749.042998,1740.356749,68.539307,Entry at next open
ESCORTS.NS,2023-06-19,2023-06-20,2192.899902,2062.118997,2062.046501,49.599993,Entry at next open
ESCORTS.NS,2024-05-07,2024-05-08,3415.0,2981.89,2978.101002,101.932129,Entry at next open
ESCORTS.NS,2025-08-14,2025-08-18,3490.0,3337.438008,3335.471992,92.678606,Entry at next open
EXIDEIND.NS,2022-09-13,2022-09-14,171.199997,156.8,156.37925,4.360715,Entry at next open
EXIDEIND.NS,2025-09-02,2025-09-03,416.200012,387.849,387.751749,8.578578,Entry at next open
NYKAA.NS,2023-09-14,2023-09-15,150.899994,141.834,141.576,4.107141,Entry at next open
NYKAA.NS,2025-05-21,2025-05-22,199.600006,182.869399,182.25265,6.311428,Entry at next open
FEDERALBNK.NS,2020-12-01,2020-12-02,65.75,54.28,54.057,2.614286,Entry at next open
FEDERALBNK.NS,2022-08-02,2022-08-03,110.650002,95.033,94.6445,3.421428,Entry at next open
FEDERALBNK.NS,2023-08-24,2023-08-25,140.0,131.476,131.46025,2.753571,Entry at next open
FEDERALBNK.NS,2025-05-30,2025-06-02,202.199997,194.874199,194.467699,3.7,Entry at next open
FACT.NS,2022-02-02,2022-02-03,137.649994,126.033,125.96325,9.667857,Entry at next open
FACT.NS,2022-04-22,2022-04-25,134.5,126.561,126.51525,6.392858,Entry at next open
FACT.NS,2022-11-16,2022-11-17,126.949997,119.63,119.62625,6.028573,Entry at next open
FACT.NS,2024-06-11,2024-06-12,778.5,687.657006,687.016,43.203574,Entry at next open
FACT.NS,2025-06-23,2025-06-24,1039.699951,873.963998,866.853,46.789285,Entry at next open
FINCABLES.NS,2020-11-05,2020-11-06,278.0,280.972001,280.78725,9.803571,Entry at next open
FINCABLES.NS,2022-09-20,2022-09-21,476.899994,440.460999,438.727748,14.314287,Entry at next open
FINCABLES.NS,2024-05-29,2024-05-30,1482.0,1028.888998,1027.319498,81.242881,Entry at next open
FINPIPE.NS,2022-12-08,2022-12-09,180.0,147.98,147.555,6.878569,Entry at next open
FSL.NS,2023-02-14,2023-02-15,118.199997,107.012,106.91325,3.828572,Entry at next open
FSL.NS,2025-06-02,2025-06-03,380.0,344.66,344.50375,14.814287,Entry at next open
FIVESTAR.NS,2024-06-11,2024-06-12,796.849976,735.396,733.846501,35.835715,Entry at next open
FIVESTAR.NS,2025-06-23,2025-06-24,740.0,726.973,726.791501,35.742859,Entry at next open
FIVESTAR.NS,2025-07-14,2025-07-15,780.900024,728.048002,726.985501,24.32857,Entry at next open
FORTIS.NS,2020-11-14,2020-11-17,143.800003,132.085999,131.98575,4.464287,Entry at next open
FORTIS.NS,2022-09-02,2022-09-05,292.899994,266.604998,265.931249,10.053567,Entry at next open
FORTIS.NS,2023-06-23,2023-06-26,306.799988,278.803001,278.077751,8.028571,Entry at next open
GAIL.NS,2020-12-10,2020-12-11,80.066666,62.578,62.340833,3.204762,Entry at next open
GAIL.NS,2022-03-31,2022-04-01,104.666664,97.315999,97.240499,2.940476,Entry at next open
GAIL.NS,2023-01-20,2023-01-23,100.0,94.499,94.473167,1.542856,Entry at next open
GAIL.NS,2025-07-15,2025-07-16,184.690002,189.1226,189.0836,3.762145,Entry at next open
GVT&D.NS,2020-12-02,2020-12-03,106.0,89.845,89.5935,5.146429,Entry at next open
GVT&D.NS,2022-08-30,2022-09-01,136.0,111.945,111.7305,5.271428,Entry at next open
GVT&D.NS,2023-04-28,2023-05-02,176.800003,123.597,123.23625,8.389283,Entry at next open
GVT&D.NS,2025-06-10,2025-06-11,2316.300049,1745.799001,1736.945499,108.200012,Entry at next open
GMRAIRPORT.NS,2021-06-17,2021-06-18,26.126926,22.803401,22.74912,1.103637,Entry at next open
GMRAIRPORT.NS,2022-11-11,2022-11-14,38.25,37.062,37.05525,1.017857,Entry at next open
GMRAIRPORT.NS,2022-11-25,2022-11-28,41.0,36.866,36.8645,1.253572,Entry at next open
GMRAIRPORT.NS,2025-05-26,2025-05-27,86.400002,83.1176,82.83435,2.913571,Entry at next open
GRSE.NS,2021-07-15,2021-07-16,201.899994,194.045999,193.86825,6.642856,Entry at next open
GRSE.NS,2021-10-11,2021-10-12,210.25,193.151999,193.102249,6.771429,Entry at next open
GRSE.NS,2022-08-29,2022-08-30,303.200012,248.293003,247.274001,14.024997,Entry at next open
GRSE.NS,2025-05-19,2025-05-20,2495.0,1690.545005,1671.084754,171.607134,Entry at next open
GICRE.NS,2021-01-18,2021-01-19,140.0,137.444,137.264,3.885715,Entry at next open
GICRE.NS,2022-10-11,2022-10-12,123.300003,123.278,123.1335,3.975001,Entry at next open
GICRE.NS,2025-05-05,2025-05-06,427.5,403.622,403.2405,16.467856,Entry at next open
GILLETTE.NS,2020-10-23,2020-10-26,5344.0,5389.130977,5382.400249,93.725028,Entry at next open
GILLETTE.NS,2021-07-01,2021-07-02,5719.0,5605.351973,5603.723496,108.350028,Entry at next open
GILLETTE.NS,2022-08-26,2022-08-29,5333.0,5161.070029,5159.641016,122.353655,Entry at next open
GILLETTE.NS,2023-07-25,2023-07-26,5549.0,4846.497979,4840.833491,165.067941,Entry at next open
GILLETTE.NS,2025-06-25,2025-06-26,10499.0,8990.29,8958.521504,370.214286,Entry at next open
GLAND.NS,2023-09-05,2023-09-06,1715.0,1351.419005,1347.25325,76.564287,Entry at next open
GLAND.NS,2025-07-11,2025-07-14,1869.0,1647.682004,1646.132001,42.278599,Entry at next open
GLAXO.NS,2021-07-08,2021-07-09,1509.699951,1501.329995,1500.146251,29.303571,Entry at next open
GLAXO.NS,2023-06-30,2023-07-03,1420.0,1328.436995,1325.116749,26.625009,Entry at next open
GLAXO.NS,2025-04-17,2025-04-21,2907.0,2564.357002,2552.609506,127.778547,Entry at next open
GLENMARK.NS,2022-12-06,2022-12-07,425.950012,408.772001,408.69175,12.339286,Entry at next open
GLENMARK.NS,2025-07-04,2025-07-07,1836.099976,1536.861995,1535.755249,38.614275,Entry at next open
MEDANTA.NS,2025-03-25,2025-03-26,1256.650024,1134.410004,1133.006999,39.939279,Entry at next open
GODIGIT.NS,2025-07-02,2025-07-03,340.850006,324.274003,323.33025,13.839286,Entry at next open
GPIL.NS,2022-03-21,2022-03-22,384.399994,314.765999,314.548625,22.303574,Entry at next open
GPIL.NS,2023-01-03,2023-01-04,409.799988,316.743001,315.545001,25.135716,Entry at next open
GPIL.NS,2024-10-16,2024-10-17,188.0,196.5938,195.60375,9.172142,Entry at next open
GPIL.NS,2025-06-03,2025-06-04,191.5,191.529,191.2499,6.502857,Entry at next open
GPIL.NS,2025-08-22,2025-08-25,239.0,191.7502,191.07765,9.197854,Entry at next open
GODFRYPHLP.NS,2021-01-21,2021-01-22,940.200012,948.996998,948.42625,24.885716,Entry at next open
GODFRYPHLP.NS,2021-07-07,2021-07-08,1009.0,920.185001,917.725249,37.714286,Entry at next open
GODFRYPHLP.NS,2022-05-20,2022-05-23,1226.0,1133.745002,1132.884499,59.385707,Entry at next open
GODFRYPHLP.NS,2022-09-21,2022-09-22,1129.0,1129.288,1127.77125,44.325003,Entry at next open
GODFRYPHLP.NS,2023-08-18,2023-08-21,2202.75,1810.89199,1810.070496,98.757132,Entry at next open
GODFRYPHLP.NS,2025-04-07,2025-04-08,6450.350098,5625.275029,5607.426018,269.764335,Entry at next open
GODREJAGRO.NS,2021-05-31,2021-06-01,550.0,513.011998,512.249249,21.625011,Entry at next open
GODREJAGRO.NS,2022-09-13,2022-09-14,531.349976,511.415999,511.002748,11.399994,Entry at next open
GODREJAGRO.NS,2023-08-01,2023-08-02,511.0,456.996999,456.57825,17.799999,Entry at next open
GODREJAGRO.NS,2025-06-09,2025-06-10,824.0,751.57,751.239,20.307146,Entry at next open
GODREJCP.NS,2021-05-14,2021-05-17,853.0,710.051998,709.51475,29.878584,Entry at next open
GODREJCP.NS,2022-08-24,2022-08-25,907.5,839.025997,837.144248,26.882154,Entry at next open
GODREJCP.NS,2023-12-20,2023-12-21,1045.0,1005.088999,1004.444496,22.582136,Entry at next open
GODREJCP.NS,2025-06-04,2025-06-05,1234.0,1227.874004,1226.368253,30.771432,Entry at next open
GODREJIND.NS,2023-05-31,2023-06-01,479.799988,442.578,441.816999,13.689285,Entry at next open
GODREJIND.NS,2025-04-08,2025-04-09,1085.599976,1024.690994,1024.064,56.328578,Entry at next open
GODREJPROP.NS,2023-05-31,2023-06-01,1395.0,1251.285002,1250.276501,37.228559,Entry at next open
GRANULES.NS,2021-08-13,2021-08-16,363.049988,350.746999,350.489,16.567858,Entry at next open
GRANULES.NS,2022-09-05,2022-09-06,307.0,298.609999,298.381001,7.807144,Entry at next open
GRANULES.NS,2023-08-31,2023-09-01,300.100006,304.719999,304.69275,6.835715,Entry at next open
GRAPHITE.NS,2020-11-26,2020-11-27,245.050003,191.170001,190.95,14.060714,Entry at next open
GRAPHITE.NS,2023-06-28,2023-06-30,398.0,348.114,347.429,15.582142,Entry at next open
GRAPHITE.NS,2025-06-24,2025-06-25,553.0,509.638005,508.622001,20.196442,Entry at next open
GRASIM.NS,2022-09-20,2022-09-21,1732.112793,1593.771819,1590.269252,39.300877,Entry at next open
GRASIM.NS,2023-05-29,2023-05-30,1707.211792,1677.28177,1676.946104,30.461033,Entry at next open
GRASIM.NS,2025-05-19,2025-05-20,2754.0,2605.85498,2596.872242,63.564279,Entry at next open
GRAVITA.NS,2022-09-23,2022-09-26,324.0,305.956002,304.86425,12.617857,Entry at next open
GESHIP.NS,2022-04-18,2022-04-19,373.0,334.577003,333.818751,9.871432,Entry at next open
GESHIP.NS,2025-08-12,2025-08-13,972.0,977.365001,977.053751,25.092861,Entry at next open
FLUOROCHEM.NS,2024-01-05,2024-01-08,3600.0,3058.272998,3041.8555,150.889247,Entry at next open
FLUOROCHEM.NS,2024-09-12,2024-09-13,4235.0,3347.410005,3346.846254,167.753575,Entry at next open
GUJGASLTD.NS,2022-12-08,2022-12-09,521.700012,500.452,499.865499,12.664289,Entry at next open
GUJGASLTD.NS,2023-03-20,2023-03-21,499.399994,483.672,483.480999,11.764291,Entry at next open
GUJGASLTD.NS,2024-01-18,2024-01-19,562.450012,459.817999,459.04225,17.364288,Entry at next open
GUJGASLTD.NS,2025-07-28,2025-07-29,452.299988,469.738999,469.277,10.749998,Entry at next open
GMDCLTD.NS,2020-10-20,2020-10-21,43.900002,45.502,45.49825,1.839286,Entry at next open
GMDCLTD.NS,2023-06-06,2023-06-07,170.449997,148.574001,148.38325,5.3,Entry at next open
GMDCLTD.NS,2025-06-11,2025-06-12,413.399994,326.2464,325.94165,14.682142,Entry at next open
GNFC.NS,2023-07-04,2023-07-05,594.0,592.339,591.700252,14.889287,Entry at next open
GNFC.NS,2024-05-03,2024-05-06,685.0,662.053997,661.959499,19.492868,Entry at next open
GNFC.NS,2024-06-12,2024-06-13,687.0,672.242999,672.093,25.414298,Entry at next open
GPPL.NS,2022-10-06,2022-10-07,90.199997,86.213,86.02425,3.907144,Entry at next open
GPPL.NS,2025-08-07,2025-08-08,152.770004,159.124201,159.1063,4.842856,Entry at next open
GSPL.NS,2020-12-18,2020-12-21,218.899994,202.979001,202.8075,8.41428,Entry at next open
GSPL.NS,2022-12-26,2022-12-27,263.850006,246.784001,246.208,8.353579,Entry at next open
GSPL.NS,2024-01-02,2024-01-03,329.799988,284.325002,283.742001,10.514284,Entry at next open
GSPL.NS,2024-08-27,2024-08-28,393.799988,322.169001,321.609,13.850002,Entry at next open
HEG.NS,2020-12-24,2020-12-28,178.479996,154.3578,154.2171,8.77,Entry at next open
HEG.NS,2023-06-01,2023-06-02,238.600006,217.0272,216.0941,8.325002,Entry at next open
HEG.NS,2025-05-15,2025-05-16,486.0,443.878,442.18435,21.492859,Entry at next open
HCLTECH.NS,2022-12-06,2022-12-07,1114.0,1034.709999,1032.97075,18.882141,Entry at next open
HCLTECH.NS,2024-07-29,2024-07-30,1629.0,1456.419995,1453.252502,37.5143,Entry at next open
