symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
POWERGRID,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.603,13646.0,8235.0,3194.0,1424.0,300:3435; 290:2206; 295:1534; 320:995; 310:952,270:1254; 290:1237; 280:928; 285:620; 320:580,5; 5; 10,5; 5; 10,"(300, 770)","(270, 558)",False,,Bearish,"PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 3,194 > 1,424 → bearish tilt","========================================================================
Symbol: POWERGRID | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 13,646
Total Put  OI: 8,235
PCR        : 0.60
ΔCall OI   : 3,194
ΔPut  OI   : 1,424
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 300:3435; 290:2206; 295:1534; 320:995; 310:952
Top-5 Supports    (PE OI): 270:1254; 290:1237; 280:928; 285:620; 320:580
Flow (ΔOI) CE hotspot: 300 | ΔOI: 770
Flow (ΔOI) PE hotspot: 270 | ΔOI: 558
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 3,194 > 1,424 → bearish tilt
========================================================================",ok
PRESTIGE,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.483,2669.0,1290.0,207.0,153.0,1800:678; 1900:465; 1700:413; 2000:234; 1760:207,1800:178; 1600:171; 1680:162; 1740:106; 1720:80,40; 60; 100,20; 40; 60,"(1800, 93)","(1800, 45)",True,1800.0,Bearish,PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 207 > 153 → bearish tilt,"========================================================================
Symbol: PRESTIGE | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,669
Total Put  OI: 1,290
PCR        : 0.48
ΔCall OI   : 207
ΔPut  OI   : 153
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:678; 1900:465; 1700:413; 2000:234; 1760:207
Top-5 Supports    (PE OI): 1800:178; 1600:171; 1680:162; 1740:106; 1720:80
Flow (ΔOI) CE hotspot: 1800 | ΔOI: 93
Flow (ΔOI) PE hotspot: 1800 | ΔOI: 45
Closest resistance gaps: 40; 60; 100
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1800
Sentiment: Bearish
Why      : PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 207 > 153 → bearish tilt
========================================================================",ok
PNB,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.773,11276.0,8711.0,540.0,294.0,125:2854; 120:1934; 130:1494; 123:543; 115:449,120:1614; 125:1038; 115:720; 118:687; 110:667,2; 3; 5,2; 3; 5,"(125, 230)","(125, 159)",False,,Bearish,PCR 0.77 (<0.80) → bearish tilt; ΔCallOI 540 > 294 → bearish tilt,"========================================================================
Symbol: PNB | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 11,276
Total Put  OI: 8,711
PCR        : 0.77
ΔCall OI   : 540
ΔPut  OI   : 294
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 125:2854; 120:1934; 130:1494; 123:543; 115:449
Top-5 Supports    (PE OI): 120:1614; 125:1038; 115:720; 118:687; 110:667
Flow (ΔOI) CE hotspot: 125 | ΔOI: 230
Flow (ΔOI) PE hotspot: 125 | ΔOI: 159
Closest resistance gaps: 2; 3; 5
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.77 (<0.80) → bearish tilt; ΔCallOI 540 > 294 → bearish tilt
========================================================================",ok
RBLBANK,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.691,5769.0,3988.0,235.0,13.0,330:1303; 325:1069; 320:679; 340:638; 350:489,300:803; 320:672; 310:503; 325:501; 330:473,5; 5; 10,5; 5; 10,"(340, 82)","(315, 53)",False,,Bearish,PCR 0.69 (<0.80) → bearish tilt; ΔCallOI 235 > 13 → bearish tilt,"========================================================================
Symbol: RBLBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,769
Total Put  OI: 3,988
PCR        : 0.69
ΔCall OI   : 235
ΔPut  OI   : 13
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 330:1303; 325:1069; 320:679; 340:638; 350:489
Top-5 Supports    (PE OI): 300:803; 320:672; 310:503; 325:501; 330:473
Flow (ΔOI) CE hotspot: 340 | ΔOI: 82
Flow (ΔOI) PE hotspot: 315 | ΔOI: 53
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.69 (<0.80) → bearish tilt; ΔCallOI 235 > 13 → bearish tilt
========================================================================",ok
RECLTD,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.752,25726.0,19353.0,-87.0,184.0,380:4524; 400:4097; 370:2924; 420:2765; 390:2564,370:4313; 380:2562; 360:1692; 375:1456; 310:1384,10; 10; 10,5; 5; 10,"(380, 182)","(380, 186)",False,,Neutral,PCR 0.75 (<0.80) → bearish tilt; ΔPutOI 184 > -87 → bullish tilt,"========================================================================
Symbol: RECLTD | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 25,726
Total Put  OI: 19,353
PCR        : 0.75
ΔCall OI   : -87
ΔPut  OI   : 184
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 380:4524; 400:4097; 370:2924; 420:2765; 390:2564
Top-5 Supports    (PE OI): 370:4313; 380:2562; 360:1692; 375:1456; 310:1384
Flow (ΔOI) CE hotspot: 380 | ΔOI: 182
Flow (ΔOI) PE hotspot: 380 | ΔOI: 186
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.75 (<0.80) → bearish tilt; ΔPutOI 184 > -87 → bullish tilt
========================================================================",ok
RVNL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.586,6982.0,4093.0,308.0,113.0,330:1400; 340:1233; 350:1030; 360:652; 335:609,300:716; 310:706; 330:527; 320:295; 290:294,5; 5; 10,10; 10; 10,"(330, 130)","(330, 34)",False,,Bearish,PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 308 > 113 → bearish tilt,"========================================================================
Symbol: RVNL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,982
Total Put  OI: 4,093
PCR        : 0.59
ΔCall OI   : 308
ΔPut  OI   : 113
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 330:1400; 340:1233; 350:1030; 360:652; 335:609
Top-5 Supports    (PE OI): 300:716; 310:706; 330:527; 320:295; 290:294
Flow (ΔOI) CE hotspot: 330 | ΔOI: 130
Flow (ΔOI) PE hotspot: 330 | ΔOI: 34
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 308 > 113 → bearish tilt
========================================================================",ok
RELIANCE,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.777,62041.0,48188.0,4763.0,1338.0,1500:14287; 1600:5173; 1520:4699; 1550:3067; 1510:3028,1500:6422; 1400:5636; 1450:3046; 1480:2752; 1460:2411,10; 10; 30,10; 20; 20,"(1500, 1231)","(1370, 731)",True,1500.0,Bearish,"PCR 0.78 (<0.80) → bearish tilt; ΔCallOI 4,763 > 1,338 → bearish tilt","========================================================================
Symbol: RELIANCE | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 62,041
Total Put  OI: 48,188
PCR        : 0.78
ΔCall OI   : 4,763
ΔPut  OI   : 1,338
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:14287; 1600:5173; 1520:4699; 1550:3067; 1510:3028
Top-5 Supports    (PE OI): 1500:6422; 1400:5636; 1450:3046; 1480:2752; 1460:2411
Flow (ΔOI) CE hotspot: 1500 | ΔOI: 1,231
Flow (ΔOI) PE hotspot: 1370 | ΔOI: 731
Closest resistance gaps: 10; 10; 30
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1500
Sentiment: Bearish
Why      : PCR 0.78 (<0.80) → bearish tilt; ΔCallOI 4,763 > 1,338 → bearish tilt
========================================================================",ok
SBICARD,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.469,10863.0,5092.0,91.0,213.0,950:2028; 1000:1629; 900:1377; 920:953; 960:695,800:850; 900:495; 880:464; 820:404; 850:371,10; 20; 30,20; 20; 30,"(950, 186)","(800, 117)",False,,Neutral,PCR 0.47 (<0.80) → bearish tilt; ΔPutOI 213 > 91 → bullish tilt,"========================================================================
Symbol: SBICARD | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,863
Total Put  OI: 5,092
PCR        : 0.47
ΔCall OI   : 91
ΔPut  OI   : 213
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 950:2028; 1000:1629; 900:1377; 920:953; 960:695
Top-5 Supports    (PE OI): 800:850; 900:495; 880:464; 820:404; 850:371
Flow (ΔOI) CE hotspot: 950 | ΔOI: 186
Flow (ΔOI) PE hotspot: 800 | ΔOI: 117
Closest resistance gaps: 10; 20; 30
Closest support gaps   : 20; 20; 30
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.47 (<0.80) → bearish tilt; ΔPutOI 213 > 91 → bullish tilt
========================================================================",ok
SBILIFE,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.969,6938.0,6724.0,392.0,464.0,2000:1153; 2020:884; 1980:684; 1900:669; 2060:616,1900:1957; 1800:630; 1980:479; 1880:449; 1920:418,20; 20; 40,20; 20; 60,"(2060, 227)","(1980, 230)",False,,Bullish,PCR 0.97 (~neutral); ΔPutOI 464 > 392 → bullish tilt,"========================================================================
Symbol: SBILIFE | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,938
Total Put  OI: 6,724
PCR        : 0.97
ΔCall OI   : 392
ΔPut  OI   : 464
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2000:1153; 2020:884; 1980:684; 1900:669; 2060:616
Top-5 Supports    (PE OI): 1900:1957; 1800:630; 1980:479; 1880:449; 1920:418
Flow (ΔOI) CE hotspot: 2060 | ΔOI: 227
Flow (ΔOI) PE hotspot: 1980 | ΔOI: 230
Closest resistance gaps: 20; 20; 40
Closest support gaps   : 20; 20; 60
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.97 (~neutral); ΔPutOI 464 > 392 → bullish tilt
========================================================================",ok
SHREECEM,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.4,3961.0,1585.0,631.0,87.0,30000:1290; 29000:680; 29500:413; 31000:384; 32000:276,28000:414; 27000:308; 29000:252; 27500:132; 28500:128,500; 500; 1000,500; 500; 500,"(30000, 253)","(27000, 62)",False,,Bearish,PCR 0.40 (<0.80) → bearish tilt; ΔCallOI 631 > 87 → bearish tilt,"========================================================================
Symbol: SHREECEM | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,961
Total Put  OI: 1,585
PCR        : 0.40
ΔCall OI   : 631
ΔPut  OI   : 87
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 30000:1290; 29000:680; 29500:413; 31000:384; 32000:276
Top-5 Supports    (PE OI): 28000:414; 27000:308; 29000:252; 27500:132; 28500:128
Flow (ΔOI) CE hotspot: 30000 | ΔOI: 253
Flow (ΔOI) PE hotspot: 27000 | ΔOI: 62
Closest resistance gaps: 500; 500; 1000
Closest support gaps   : 500; 500; 500
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.40 (<0.80) → bearish tilt; ΔCallOI 631 > 87 → bearish tilt
========================================================================",ok
SRF,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.561,7561.0,4244.0,87.0,140.0,3100:1312; 3000:1167; 3200:1134; 3500:811; 3300:669,3000:1104; 2900:658; 2950:403; 2800:349; 3050:321,100; 100; 100,50; 50; 50,"(3400, 121)","(2950, 132)",False,,Neutral,PCR 0.56 (<0.80) → bearish tilt; ΔPutOI 140 > 87 → bullish tilt,"========================================================================
Symbol: SRF | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,561
Total Put  OI: 4,244
PCR        : 0.56
ΔCall OI   : 87
ΔPut  OI   : 140
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3100:1312; 3000:1167; 3200:1134; 3500:811; 3300:669
Top-5 Supports    (PE OI): 3000:1104; 2900:658; 2950:403; 2800:349; 3050:321
Flow (ΔOI) CE hotspot: 3400 | ΔOI: 121
Flow (ΔOI) PE hotspot: 2950 | ΔOI: 132
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 50; 50; 50
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.56 (<0.80) → bearish tilt; ΔPutOI 140 > 87 → bullish tilt
========================================================================",ok
SAMMAANCAP,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.818,5120.0,4187.0,-89.0,-1.0,190:1779; 200:762; 205:459; 195:371; 180:349,190:1013; 170:621; 180:576; 160:368; 185:289,5; 5; 5,5; 5; 10,"(210, 36)","(180, 27)",True,190.0,Bullish,PCR 0.82 (~neutral); ΔPutOI -1 > -89 → bullish tilt,"========================================================================
Symbol: SAMMAANCAP | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,120
Total Put  OI: 4,187
PCR        : 0.82
ΔCall OI   : -89
ΔPut  OI   : -1
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 190:1779; 200:762; 205:459; 195:371; 180:349
Top-5 Supports    (PE OI): 190:1013; 170:621; 180:576; 160:368; 185:289
Flow (ΔOI) CE hotspot: 210 | ΔOI: 36
Flow (ΔOI) PE hotspot: 180 | ΔOI: 27
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 190
Sentiment: Bullish
Why      : PCR 0.82 (~neutral); ΔPutOI -1 > -89 → bullish tilt
========================================================================",ok
MOTHERSON,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.448,10871.0,4868.0,202.0,413.0,115:4112; 110:1734; 120:1083; 105:542; 100:407,100:517; 110:462; 115:346; 105:332; 107:281,5; 5; 5,2; 3; 5,"(124, 142)","(85, 130)",False,,Neutral,PCR 0.45 (<0.80) → bearish tilt; ΔPutOI 413 > 202 → bullish tilt,"========================================================================
Symbol: MOTHERSON | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,871
Total Put  OI: 4,868
PCR        : 0.45
ΔCall OI   : 202
ΔPut  OI   : 413
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 115:4112; 110:1734; 120:1083; 105:542; 100:407
Top-5 Supports    (PE OI): 100:517; 110:462; 115:346; 105:332; 107:281
Flow (ΔOI) CE hotspot: 124 | ΔOI: 142
Flow (ΔOI) PE hotspot: 85 | ΔOI: 130
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.45 (<0.80) → bearish tilt; ΔPutOI 413 > 202 → bullish tilt
========================================================================",ok
SHRIRAMFIN,equities,25-Nov-2025,03-Nov-2025 15:30:00,1.027,15577.0,16005.0,1523.0,6406.0,800:2559; 820:1720; 840:1603; 790:1226; 750:1219,700:1705; 750:1630; 720:1592; 790:1562; 780:1482,10; 20; 20,10; 20; 30,"(800, 951)","(790, 1493)",False,,Bullish,"PCR 1.03 (~neutral); ΔPutOI 6,406 > 1,523 → bullish tilt","========================================================================
Symbol: SHRIRAMFIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 15,577
Total Put  OI: 16,005
PCR        : 1.03
ΔCall OI   : 1,523
ΔPut  OI   : 6,406
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 800:2559; 820:1720; 840:1603; 790:1226; 750:1219
Top-5 Supports    (PE OI): 700:1705; 750:1630; 720:1592; 790:1562; 780:1482
Flow (ΔOI) CE hotspot: 800 | ΔOI: 951
Flow (ΔOI) PE hotspot: 790 | ΔOI: 1,493
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 20; 30
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.03 (~neutral); ΔPutOI 6,406 > 1,523 → bullish tilt
========================================================================",ok
SIEMENS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.533,4947.0,2637.0,273.0,170.0,3150:816; 3300:772; 3200:736; 3400:530; 3100:525,3150:490; 3100:404; 3000:329; 3200:214; 3050:204,50; 50; 100,50; 50; 50,"(3150, 97)","(3150, 79)",True,3150.0,Bearish,PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 273 > 170 → bearish tilt,"========================================================================
Symbol: SIEMENS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,947
Total Put  OI: 2,637
PCR        : 0.53
ΔCall OI   : 273
ΔPut  OI   : 170
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3150:816; 3300:772; 3200:736; 3400:530; 3100:525
Top-5 Supports    (PE OI): 3150:490; 3100:404; 3000:329; 3200:214; 3050:204
Flow (ΔOI) CE hotspot: 3150 | ΔOI: 97
Flow (ΔOI) PE hotspot: 3150 | ΔOI: 79
Closest resistance gaps: 50; 50; 100
Closest support gaps   : 50; 50; 50
------------------------------------------------------------------------
⚪ Equilibrium Zone: 3150
Sentiment: Bearish
Why      : PCR 0.53 (<0.80) → bearish tilt; ΔCallOI 273 > 170 → bearish tilt
========================================================================",ok
SOLARINDS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.719,1773.0,1275.0,180.0,51.0,15000:376; 14000:335; 16000:279; 14500:254; 15500:234,14000:364; 13000:216; 13500:198; 16000:92; 12500:83,500; 500; 500,500; 500; 500,"(16000, 85)","(13250, 23)",False,,Bearish,PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 180 > 51 → bearish tilt,"========================================================================
Symbol: SOLARINDS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,773
Total Put  OI: 1,275
PCR        : 0.72
ΔCall OI   : 180
ΔPut  OI   : 51
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 15000:376; 14000:335; 16000:279; 14500:254; 15500:234
Top-5 Supports    (PE OI): 14000:364; 13000:216; 13500:198; 16000:92; 12500:83
Flow (ΔOI) CE hotspot: 16000 | ΔOI: 85
Flow (ΔOI) PE hotspot: 13250 | ΔOI: 23
Closest resistance gaps: 500; 500; 500
Closest support gaps   : 500; 500; 500
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 180 > 51 → bearish tilt
========================================================================",ok
SONACOMS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.614,3362.0,2063.0,-80.0,-29.0,500:865; 490:325; 480:283; 520:255; 550:214,485:244; 450:224; 480:204; 470:185; 460:151,10; 10; 20,5; 10; 10,"(540, 43)","(460, 43)",False,,Neutral,PCR 0.61 (<0.80) → bearish tilt; ΔPutOI -29 > -80 → bullish tilt,"========================================================================
Symbol: SONACOMS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,362
Total Put  OI: 2,063
PCR        : 0.61
ΔCall OI   : -80
ΔPut  OI   : -29
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 500:865; 490:325; 480:283; 520:255; 550:214
Top-5 Supports    (PE OI): 485:244; 450:224; 480:204; 470:185; 460:151
Flow (ΔOI) CE hotspot: 540 | ΔOI: 43
Flow (ΔOI) PE hotspot: 460 | ΔOI: 43
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 5; 10; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.61 (<0.80) → bearish tilt; ΔPutOI -29 > -80 → bullish tilt
========================================================================",ok
SBIN,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.723,51895.0,37497.0,7969.0,5393.0,1000:8474; 950:7291; 970:3490; 980:2743; 940:2293,900:4065; 880:2940; 920:2710; 850:2606; 870:2465,10; 10; 20,10; 20; 20,"(970, 2062)","(870, 931)",False,,Bearish,"PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 7,969 > 5,393 → bearish tilt","========================================================================
Symbol: SBIN | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 51,895
Total Put  OI: 37,497
PCR        : 0.72
ΔCall OI   : 7,969
ΔPut  OI   : 5,393
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1000:8474; 950:7291; 970:3490; 980:2743; 940:2293
Top-5 Supports    (PE OI): 900:4065; 880:2940; 920:2710; 850:2606; 870:2465
Flow (ΔOI) CE hotspot: 970 | ΔOI: 2,062
Flow (ΔOI) PE hotspot: 870 | ΔOI: 931
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 7,969 > 5,393 → bearish tilt
========================================================================",ok
SAIL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.658,10880.0,7154.0,-127.0,441.0,140:1932; 150:1422; 145:1414; 130:638; 135:604,130:962; 135:732; 140:709; 120:485; 137:460,5; 5; 5,2; 3; 5,"(139, 145)","(137, 192)",False,,Neutral,PCR 0.66 (<0.80) → bearish tilt; ΔPutOI 441 > -127 → bullish tilt,"========================================================================
Symbol: SAIL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,880
Total Put  OI: 7,154
PCR        : 0.66
ΔCall OI   : -127
ΔPut  OI   : 441
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 140:1932; 150:1422; 145:1414; 130:638; 135:604
Top-5 Supports    (PE OI): 130:962; 135:732; 140:709; 120:485; 137:460
Flow (ΔOI) CE hotspot: 139 | ΔOI: 145
Flow (ΔOI) PE hotspot: 137 | ΔOI: 192
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔPutOI 441 > -127 → bullish tilt
========================================================================",ok
SUNPHARMA,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.646,8786.0,5674.0,1423.0,588.0,1720:1696; 1760:1305; 1740:1193; 1700:1164; 1800:1119,1660:1295; 1700:1041; 1680:584; 1600:438; 1720:297,20; 20; 20,20; 20; 20,"(1740, 497)","(1700, 150)",False,,Bearish,"PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 1,423 > 588 → bearish tilt","========================================================================
Symbol: SUNPHARMA | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,786
Total Put  OI: 5,674
PCR        : 0.65
ΔCall OI   : 1,423
ΔPut  OI   : 588
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1720:1696; 1760:1305; 1740:1193; 1700:1164; 1800:1119
Top-5 Supports    (PE OI): 1660:1295; 1700:1041; 1680:584; 1600:438; 1720:297
Flow (ΔOI) CE hotspot: 1740 | ΔOI: 497
Flow (ΔOI) PE hotspot: 1700 | ΔOI: 150
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.65 (<0.80) → bearish tilt; ΔCallOI 1,423 > 588 → bearish tilt
========================================================================",ok
SUPREMEIND,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.625,4033.0,2522.0,-716.0,3.0,4000:938; 4100:408; 4200:407; 3900:386; 4500:339,3800:389; 3900:322; 4000:273; 3500:238; 3700:228,100; 100; 100,100; 100; 100,"(4400, 41)","(3800, 31)",False,,Neutral,PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 3 > -716 → bullish tilt,"========================================================================
Symbol: SUPREMEIND | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,033
Total Put  OI: 2,522
PCR        : 0.63
ΔCall OI   : -716
ΔPut  OI   : 3
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 4000:938; 4100:408; 4200:407; 3900:386; 4500:339
Top-5 Supports    (PE OI): 3800:389; 3900:322; 4000:273; 3500:238; 3700:228
Flow (ΔOI) CE hotspot: 4400 | ΔOI: 41
Flow (ΔOI) PE hotspot: 3800 | ΔOI: 31
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔPutOI 3 > -716 → bullish tilt
========================================================================",ok
SUZLON,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.619,16026.0,9923.0,2649.0,1254.0,60:5646; 62:1379; 55:1379; 64:1152; 56:1038,55:2349; 56:2074; 60:1240; 58:863; 57:701,1; 2; 2,1; 1; 1,"(60, 995)","(55, 401)",False,,Bearish,"PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 2,649 > 1,254 → bearish tilt","========================================================================
Symbol: SUZLON | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 16,026
Total Put  OI: 9,923
PCR        : 0.62
ΔCall OI   : 2,649
ΔPut  OI   : 1,254
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 60:5646; 62:1379; 55:1379; 64:1152; 56:1038
Top-5 Supports    (PE OI): 55:2349; 56:2074; 60:1240; 58:863; 57:701
Flow (ΔOI) CE hotspot: 60 | ΔOI: 995
Flow (ΔOI) PE hotspot: 55 | ΔOI: 401
Closest resistance gaps: 1; 2; 2
Closest support gaps   : 1; 1; 1
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.62 (<0.80) → bearish tilt; ΔCallOI 2,649 > 1,254 → bearish tilt
========================================================================",ok
